id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
21|राजनीति में 'जाति' की भूमिका को कम करने वाले कारक क्या हैं?|आर्थिक विकास और शिक्षा|केवल गरीबी|जाति व्यवस्था को मजबूत करना|अंतर-जातीय विवाह को प्रतिबंधित करना|आर्थिक विकास और शिक्षा|PoliticalScience_C4|30
22|जाति व्यवस्था में सबसे बड़ा बदलाव किसने लाया है?|केवल ग्रामीण विकास|शहरीकरण और साक्षरता में वृद्धि|केवल औद्योगिक विकास|केवल एक ही धर्म का प्रभुत्व|शहरीकरण और साक्षरता में वृद्धि|PoliticalScience_C4|30
23|भारत में 'राजनीतिक दलों' द्वारा जातिगत लामबंदी का क्या परिणाम हो सकता है?|केवल सामाजिक एकता|जातिगत पहचान को और मजबूत करना|आर्थिक असमानता को खत्म करना|लैंगिक समानता को बढ़ावा देना|जातिगत पहचान को और मजबूत करना|PoliticalScience_C4|30
24|भारत में महिलाओं के लिए संसद और राज्य विधानसभाओं में आरक्षण का मुख्य उद्देश्य क्या है?|पुरुषों पर नियंत्रण|महिलाओं के लिए राजनीतिक प्रतिनिधित्व बढ़ाना|केवल शिक्षा प्रदान करना|केवल आर्थिक सहायता|महिलाओं के लिए राजनीतिक प्रतिनिधित्व बढ़ाना|PoliticalScience_C4|30
25|भारत में किस क्षेत्र में महिलाओं का कार्यबल में हिस्सा सबसे कम है?|कृषि|सेवा क्षेत्र|उद्योग|विनिर्माण उद्योग|विनिर्माण उद्योग|PoliticalScience_C4|30
26|'घरेलू श्रम' (Household Work) को श्रम नहीं माना जाता, इसका कारण क्या है?|यह अवैतनिक (Unpaid) है|यह केवल महिलाओं द्वारा किया जाता है|यह शारीरिक रूप से आसान है|यह केवल निजी क्षेत्र का काम है|यह अवैतनिक (Unpaid) है|PoliticalScience_C4|30
27|'पितृसत्तात्मक समाज' (Patriarchal Society) किसे कहते हैं?|वह समाज जहाँ महिलाओं का प्रभुत्व हो|वह समाज जहाँ पुरुषों को महिलाओं पर अधिक शक्ति और प्रभुत्व प्राप्त हो|वह समाज जहाँ केवल बच्चे महत्वपूर्ण हों|जाति-आधारित समाज|वह समाज जहाँ पुरुषों को महिलाओं पर अधिक शक्ति और प्रभुत्व प्राप्त हो|PoliticalScience_C4|30
28|भारत में महिलाओं का साक्षरता दर पुरुषों की तुलना में क्या है?|अधिक|कम|समान|अत्यधिक अधिक|कम|PoliticalScience_C4|30
29|भारत में 'समान पारिश्रमिक अधिनियम' (Equal Remuneration Act) किस वर्ष लागू किया गया?|1950|1976|1992|2000|1976|PoliticalScience_C4|30
30|समान पारिश्रमिक अधिनियम का उद्देश्य क्या है?|महिलाओं के लिए अधिक वेतन|समान काम के लिए पुरुषों और महिलाओं को समान वेतन|केवल पुरुषों को अधिक वेतन|केवल शिक्षा प्रदान करना|समान काम के लिए पुरुषों और महिलाओं को समान वेतन|PoliticalScience_C4|30
31|जब राजनीतिक दल धर्म को लोगों के हितों का प्रतिनिधित्व मानते हैं, तो इसे क्या कहा जाता है?|धर्मनिरपेक्षता|सांप्रदायिक राजनीति|नारीवाद|जातिवाद|सांप्रदायिक राजनीति|PoliticalScience_C4|30
32|सांप्रदायिक राजनीति से उत्पन्न होने वाला मुख्य खतरा क्या है?|राष्ट्र की एकता के लिए खतरा|आर्थिक विकास|रोजगार में वृद्धि|महिलाओं के लिए अधिक अवसर|राष्ट्र की एकता के लिए खतरा|PoliticalScience_C4|30
33|भारत में 'धर्मनिरपेक्ष' शासन के लिए कौन-सा संवैधानिक प्रावधान नहीं है?|राज्य का कोई आधिकारिक धर्म नहीं है|सभी धर्मों का सम्मान|धार्मिक समुदायों के लिए विशेष विशेषाधिकार|कानून के समक्ष सभी नागरिक समान हैं|धार्मिक समुदायों के लिए विशेष विशेषाधिकार|PoliticalScience_C4|30
34|भारत में जाति व्यवस्था को खत्म करने में किस आंदोलन ने महत्वपूर्ण भूमिका निभाई?|दलितों के उत्थान के लिए आंदोलन|नारीवादी आंदोलन|सांप्रदायिक आंदोलन|क्षेत्रीय आंदोलन|दलितों के उत्थान के लिए आंदोलन|PoliticalScience_C4|30
35|राजनीति में 'जाति' को सकारात्मक रूप से कौन-सा प्रभाव डालता है?|जातिगत संघर्ष|जातिगत पहचान को मजबूत करना|दलितों और कमजोर समूहों के लिए राजनीतिक प्रतिनिधित्व प्राप्त करना|केवल बहुसंख्यकों का प्रभुत्व|दलितों और कमजोर समूहों के लिए राजनीतिक प्रतिनिधित्व प्राप्त करना|PoliticalScience_C4|30
36|आरक्षण की नीति किस सामाजिक मुद्दे को संबोधित करती है?|लैंगिक असमानता|जातिगत असमानता और ऐतिहासिक अन्याय|धार्मिक संघर्ष|केवल आर्थिक असमानता|जातिगत असमानता और ऐतिहासिक अन्याय|PoliticalScience_C4|30
37|किस कारण से राजनीतिक दल एक ही जाति के उम्मीदवारों को चुनते हैं?|उनका मानना है कि जाति वोट जुटाने में महत्वपूर्ण है|केवल योग्यता|शिक्षा का स्तर|पुरुषों का प्रभुत्व|उनका मानना है कि जाति वोट जुटाने में महत्वपूर्ण है|PoliticalScience_C4|30
38|'जाति आधारित भेदभाव' किस चीज को रोकता है?|आर्थिक विकास|समान अवसर और सामाजिक गतिशीलता|केवल राजनीतिक भागीदारी|धार्मिक एकता|समान अवसर और सामाजिक गतिशीलता|PoliticalScience_C4|30
39|'लिंग' (Gender) क्या है?|महिलाओं और पुरुषों के बीच शारीरिक अंतर|महिलाओं और पुरुषों के बीच सामाजिक अंतर|केवल आयु-संबंधी अंतर|आर्थिक अंतर|महिलाओं और पुरुषों के बीच सामाजिक अंतर|PoliticalScience_C4|30
40|'सार्वजनिक जीवन' में महिलाओं की भागीदारी बढ़ाने का सबसे अच्छा तरीका क्या है?|केवल घर पर काम करना|राजनीतिक प्रतिनिधित्व में आरक्षण|केवल आर्थिक सहायता|विदेशों में रोजगार|राजनीतिक प्रतिनिधित्व में आरक्षण|PoliticalScience_C4|30
41|भारत में 'महिला साक्षरता दर' (Female Literacy Rate) किस राज्य में सबसे अधिक है?|बिहार|केरल|उत्तर प्रदेश|राजस्थान|केरल|PoliticalScience_C4|30
42|भारत में सांप्रदायिक राजनीति का मुकाबला करने के लिए संविधान ने क्या दृष्टिकोण अपनाया है?|धार्मिक कट्टरता|धर्मनिरपेक्षता|बहुसंख्यकवाद|राजशाही|धर्मनिरपेक्षता|PoliticalScience_C4|30
43|कौन-सा अधिनियम अंतर-जातीय विवाहों को प्रोत्साहित करता है?|समान पारिश्रमिक अधिनियम|विशेष विवाह अधिनियम|संपत्ति का अधिकार अधिनियम|केवल महिलाओं के लिए आरक्षण अधिनियम|विशेष विवाह अधिनियम|PoliticalScience_C4|30
44|भारत में 'दलित' (Dalits) कौन हैं?|केवल महिलाएं|पुरानी जाति व्यवस्था में निम्नतम स्थान पर रखे गए लोग|केवल आर्थिक रूप से कमजोर लोग|उच्च जाति के लोग|पुरानी जाति व्यवस्था में निम्नतम स्थान पर रखे गए लोग|PoliticalScience_C4|30
45|जब सरकार 'समान नागरिक संहिता' (Uniform Civil Code) लागू करने पर विचार करती है, तो यह किस मुद्दे से संबंधित है?|लैंगिक समानता|धार्मिक और जातिगत स्वतंत्रता|धर्मनिरपेक्षता|उपरोक्त सभी|उपरोक्त सभी|PoliticalScience_C4|30
46|किसी भी लोकतांत्रिक देश में सामाजिक असमानता किस चीज को प्रभावित करती है?|केवल मौसम|राजनीतिक प्रतिस्पर्धा और मतदान व्यवहार|केवल अंतर्राष्ट्रीय व्यापार|वन्यजीवों का संरक्षण|राजनीतिक प्रतिस्पर्धा और मतदान व्यवहार|PoliticalScience_C4|30
47|भारत में चुनाव में 'जाति' को किस रूप में देखा जाता है?|केवल उम्मीदवार की योग्यता|जाति समूहों के समर्थन के रूप में|केवल धर्म का आधार|आर्थिक स्थिति का आधार|जाति समूहों के समर्थन के रूप में|PoliticalScience_C4|30
48|'दहेज निषेध अधिनियम' (Dowry Prohibition Act) किस सामाजिक बुराई को दूर करने के लिए बनाया गया था?|जाति व्यवस्था|लैंगिक भेदभाव|दहेज|धार्मिक संघर्ष|दहेज|PoliticalScience_C4|30
49|'बाल लिंग अनुपात' (Child Sex Ratio) क्या है?|0-6 वर्ष के आयु समूह में प्रति 1000 लड़कों पर लड़कियों की संख्या|0-18 वर्ष के आयु समूह में प्रति 1000 लड़कों पर लड़कियों की संख्या|केवल साक्षरता दर|कुल जनसंख्या में बच्चों का प्रतिशत|0-6 वर्ष के आयु समूह में प्रति 1000 लड़कों पर लड़कियों की संख्या|PoliticalScience_C4|30
50|सांप्रदायिकता से निपटने का सबसे अच्छा तरीका क्या है?|केवल एक धर्म का पालन करना|लोकतांत्रिक संवाद और धर्मनिरपेक्ष मूल्यों को बढ़ावा देना|अल्पसंख्यकों पर प्रतिबंध|किसी भी धर्म का पालन न करना|लोकतांत्रिक संवाद और धर्मनिरपेक्ष मूल्यों को बढ़ावा देना|PoliticalScience_C4|30
