id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
12|राष्ट्रीय दल बनने के लिए किसी दल को लोकसभा या विधानसभा चुनावों में कितने प्रतिशत मत प्राप्त करने चाहिए?|6% (चार या अधिक राज्यों में)|10%|15%|25%|6% (चार या अधिक राज्यों में)|PoliticalScience_C6|30
13|'क्षेत्रीय दल' (Regional Party) क्या है?|जो केवल एक राज्य में सक्रिय हो और चुनाव लड़ता हो|जो कई राज्यों में सक्रिय हो|जो राष्ट्रीय स्तर पर प्रतिस्पर्धा करता हो|जो अंतर्राष्ट्रीय मामलों से संबंधित हो|जो केवल एक राज्य में सक्रिय हो और चुनाव लड़ता हो|PoliticalScience_C6|30
14|जब कोई क्षेत्रीय दल राष्ट्रीय स्तर पर मजबूत होता है और गठबंधन में शामिल होता है, तो इससे संघीय व्यवस्था पर क्या प्रभाव पड़ता है?|केंद्र सरकार कमजोर होती है|राज्यों का महत्व बढ़ता है और केंद्र पर दबाव कम होता है|सेना मजबूत होती है|केवल एक ही दल का प्रभुत्व होता है|राज्यों का महत्व बढ़ता है और केंद्र पर दबाव कम होता है|PoliticalScience_C6|30
15|'गठबंधन' (Alliance) या 'मोर्चा' (Front) क्या है?|जब दो राजनीतिक दल हमेशा के लिए विलय हो जाते हैं|जब कई दल चुनाव लड़ने और सत्ता हासिल करने के लिए एक साथ आते हैं|जब केवल एक ही दल चुनाव लड़ता है|जब सैन्य शासक सरकार बनाता है|जब कई दल चुनाव लड़ने और सत्ता हासिल करने के लिए एक साथ आते हैं|PoliticalScience_C6|30
16|भारत में सबसे पुराना राजनीतिक दल कौन-सा है?|भारतीय जनता पार्टी (BJP)|भारतीय राष्ट्रीय कांग्रेस (INC)|भारतीय कम्युनिस्ट पार्टी (CPI)|बहुजन समाज पार्टी (BSP)|भारतीय राष्ट्रीय कांग्रेस (INC)|PoliticalScience_C6|30
17|भारतीय राष्ट्रीय कांग्रेस की स्थापना कब हुई थी?|1885|1947|1950|1980|1885|PoliticalScience_C6|30
18|भारतीय जनता पार्टी (BJP) की स्थापना कब हुई थी?|1950|1960|1980|1990|1980|PoliticalScience_C6|30
19|भारतीय जनता पार्टी (BJP) की मुख्य विचारधारा क्या है?|समाजवाद|सांस्कृतिक राष्ट्रवाद (Cultural Nationalism) या हिंदुत्व|धर्मनिरपेक्षता|पूंजीवाद|सांस्कृतिक राष्ट्रवाद (Cultural Nationalism) या हिंदुत्व|PoliticalScience_C6|30
20|बहुजन समाज पार्टी (BSP) का मुख्य आधार किस वर्ग का समर्थन है?|केवल उच्च जाति|दलित, आदिवासी, अन्य पिछड़े वर्ग|केवल व्यापारी वर्ग|केवल किसान वर्ग|दलित, आदिवासी, अन्य पिछड़े वर्ग|PoliticalScience_C6|30
21|भारतीय कम्युनिस्ट पार्टी (मार्क्सवादी) (CPM) की विचारधारा क्या है?|पूंजीवाद और निजीकरण|मार्क्सवाद-लेनिनवाद और धर्मनिरपेक्षता|हिंदुत्व और राष्ट्रवाद|केवल दलितों का उत्थान|मार्क्सवाद-लेनिनवाद और धर्मनिरपेक्षता|PoliticalScience_C6|30
22|राष्ट्रीय दल किस बात में राष्ट्रीय एकता को बढ़ावा देते हैं?|केवल एक ही धर्म को बढ़ावा देकर|देश के विभिन्न हिस्सों के मुद्दों को एक साथ लाकर|केवल आर्थिक नीतियाँ बनाकर|सेना का शासन स्थापित करके|देश के विभिन्न हिस्सों के मुद्दों को एक साथ लाकर|PoliticalScience_C6|30
23|भारत में राजनीतिक दलों के सामने मुख्य चुनौतियाँ क्या हैं?|आंतरिक लोकतंत्र का अभाव|वंशवाद (Dynastic Succession)|पैसा और बाहुबल का प्रभाव|उपरोक्त सभी|उपरोक्त सभी|PoliticalScience_C6|30
24|'आंतरिक लोकतंत्र का अभाव' (Lack of Internal Democracy) का क्या अर्थ है?|दल के अंदर नियमित चुनाव न होना और कुछ नेताओं का हावी होना|दल के सभी सदस्यों को समान अधिकार|दल के नियमों का पालन करना|केवल एक ही नेता का शासन|दल के अंदर नियमित चुनाव न होना और कुछ नेताओं का हावी होना|PoliticalScience_C6|30
25|'वंशवाद' (Dynastic Succession) राजनीतिक दलों के लिए कैसे हानिकारक है?|यह योग्य नेताओं को आगे नहीं आने देता|यह लोकतंत्र को मजबूत करता है|यह भ्रष्टाचार को कम करता है|यह धन के प्रभाव को कम करता है|यह योग्य नेताओं को आगे नहीं आने देता|PoliticalScience_C6|30
26|राजनीतिक दलों को सुधारने के लिए कौन-सा कदम उठाया गया है?|पार्टी के अंदर चुनाव अनिवार्य करना|चुनाव के लिए सभी धन पर प्रतिबंध लगाना|दल-बदल विरोधी कानून (Anti-defection Law)|केवल नए दलों की अनुमति देना|दल-बदल विरोधी कानून (Anti-defection Law)|PoliticalScience_C6|30
27|'दल-बदल विरोधी कानून' (Anti-defection Law) किसलिए बनाया गया था?|नेताओं को पार्टी बदलने से रोकने के लिए|नेताओं को अधिक स्वतंत्रता देने के लिए|राजनीतिक दलों के बीच एकता बढ़ाने के लिए|चुनावों को सस्ता बनाने के लिए|नेताओं को पार्टी बदलने से रोकने के लिए|PoliticalScience_C6|30
28|राजनीतिक दलों को चुनाव से पहले अपने उम्मीदवारों की संपत्ति और आपराधिक मामलों का ब्यौरा देना क्यों अनिवार्य है?|केवल भ्रष्टाचार को बढ़ावा देने के लिए|पारदर्शिता और जवाबदेही सुनिश्चित करने के लिए|चुनाव को महंगा बनाने के लिए|केवल मीडिया को जानकारी देने के लिए|पारदर्शिता और जवाबदेही सुनिश्चित करने के लिए|PoliticalScience_C6|30
29|राजनीतिक दलों को चुनाव से पहले अपने उम्मीदवारों की संपत्ति और आपराधिक मामलों का ब्यौरा देना अनिवार्य करने का निर्णय किसने लिया?|राष्ट्रपति|संसद|सर्वोच्च न्यायालय (Supreme Court)|चुनाव आयोग|सर्वोच्च न्यायालय (Supreme Court)|PoliticalScience_C6|30
30|राजनीतिक दलों को अपनी आय का आयकर रिटर्न (Income Tax Return) दाखिल करना क्यों अनिवार्य है?|केवल कर चोरी के लिए|पारदर्शिता और जवाबदेही सुनिश्चित करने के लिए|अपने धन को छिपाने के लिए|चुनावों को नियंत्रित करने के लिए|पारदर्शिता और जवाबदेही सुनिश्चित करने के लिए|PoliticalScience_C6|30
31|राजनीतिक दलों के लिए सुधार का एक और सुझाव क्या है?|महिलाओं के लिए एक-तिहाई टिकट अनिवार्य करना|केवल पुरुषों को चुनाव लड़ने देना|वंशवाद को बढ़ावा देना|केवल अमीर लोगों को उम्मीदवार बनाना|महिलाओं के लिए एक-तिहाई टिकट अनिवार्य करना|PoliticalScience_C6|30
32|राजनीतिक दल सरकार को कैसे आकार देते हैं?|चुनाव जीतकर और नीतियाँ बनाकर|केवल विरोध प्रदर्शन करके|सेना को नियंत्रित करके|केवल न्यायपालिका को नियंत्रित करके|चुनाव जीतकर और नीतियाँ बनाकर|PoliticalScience_C6|30
33|राजनीतिक दल किस प्रकार जनता के सामने नीतियाँ और कार्यक्रम रखते हैं?|केवल टेलीविजन पर भाषण देकर|चुनाव घोषणापत्र (Manifesto) जारी करके|केवल प्रेस विज्ञप्ति देकर|सोशल मीडिया पर प्रचार करके|चुनाव घोषणापत्र (Manifesto) जारी करके|PoliticalScience_C6|30
34|भारत में राष्ट्रीय दलों को 'मान्यता' (Recognition) कौन देता है?|राष्ट्रपति|प्रधानमंत्री|चुनाव आयोग (Election Commission)|सर्वोच्च न्यायालय|चुनाव आयोग (Election Commission)|PoliticalScience_C6|30
35|'चुनाव चिन्ह' (Election Symbol) किसे प्रदान किया जाता है?|केवल नए दलों को|केवल क्षेत्रीय दलों को|सभी मान्यता प्राप्त राजनीतिक दलों को|केवल राष्ट्रीय दलों को|सभी मान्यता प्राप्त राजनीतिक दलों को|PoliticalScience_C6|30
36|'विपक्षी दल' (Opposition Party) का मुख्य कार्य क्या है?|सरकार की आलोचना करना और जनता के सामने वैकल्पिक नीतियाँ रखना|सरकार को समर्थन देना|केवल कानून बनाना|चुनाव में भाग न लेना|सरकार की आलोचना करना और जनता के सामने वैकल्पिक नीतियाँ रखना|PoliticalScience_C6|30
37|'पंजीकृत लेकिन गैर-मान्यता प्राप्त दल' (Registered Unrecognised Parties) क्या होते हैं?|जो चुनाव आयोग के पास पंजीकृत तो हैं, लेकिन राष्ट्रीय या राज्य दल बनने के लिए पर्याप्त वोट या सीटें नहीं जीत पाए हैं|जो चुनाव नहीं लड़ते|जो केवल एक ही जाति का प्रतिनिधित्व करते हैं|जो चुनाव आयोग द्वारा प्रतिबंधित हैं|जो चुनाव आयोग के पास पंजीकृत तो हैं, लेकिन राष्ट्रीय या राज्य दल बनने के लिए पर्याप्त वोट या सीटें नहीं जीत पाए हैं|PoliticalScience_C6|30
38|'बहुजन समाज पार्टी' (BSP) के संस्थापक कौन थे?|मायावती|कांशीराम|बी आर अम्बेडकर|ज्योतिबा फुले|कांशीराम|PoliticalScience_C6|30
39|'भारतीय राष्ट्रीय कांग्रेस' का चुनाव चिन्ह क्या है?|कमल|हाथ का पंजा|हाथी|हथौड़ा और हँसिया|हाथ का पंजा|PoliticalScience_C6|30
40|'भारतीय जनता पार्टी' का चुनाव चिन्ह क्या है?|हाथी|कमल|हाथ का पंजा|हथौड़ा और हँसिया|कमल|PoliticalScience_C6|30
41|'बहुजन समाज पार्टी' का चुनाव चिन्ह क्या है?|कमल|हाथ का पंजा|हाथी|हथौड़ा और हँसिया|हाथी|PoliticalScience_C6|30
42|राजनीतिक दल किस प्रकार जनता को प्रशिक्षित (Educate) करते हैं?|मुद्दों पर बहस करके और उन्हें नीतिगत विकल्प देकर|केवल पैसे देकर|केवल सोशल मीडिया पर प्रचार करके|चुनाव न लड़कर|मुद्दों पर बहस करके और उन्हें नीतिगत विकल्प देकर|PoliticalScience_C6|30
43|'राष्ट्रीय लोकतांत्रिक गठबंधन' (NDA) और 'संयुक्त प्रगतिशील गठबंधन' (UPA) किसका उदाहरण हैं?|एकल दल प्रणाली|दो-दलीय प्रणाली|बहुदलीय प्रणाली के गठबंधन|क्षेत्रीय दल|बहुदलीय प्रणाली के गठबंधन|PoliticalScience_C6|30
44|भारत में कौन-सा दल क्षेत्रीय है लेकिन केंद्र सरकार में महत्वपूर्ण भूमिका निभाता है?|समाजवादी पार्टी|अकाली दल|शिवसेना|उपरोक्त सभी|उपरोक्त सभी|PoliticalScience_C6|30
45|जब मतदाता राजनीतिक दलों को किसी विशेष मुद्दे पर मजबूर करते हैं, तो इसे क्या कहा जाता है?|दबाव समूह|आंदोलन|जन भागीदारी|राजनीतिक दलों पर जन दबाव|राजनीतिक दलों पर जन दबाव|PoliticalScience_C6|30
46|भारत में 'राजनीतिक दलों के वित्तपोषण' (Funding of Political Parties) में पारदर्शिता की कमी क्यों है?|कानून का अभाव|केवल जनता की अनिच्छा|दान देने वाले की गुमनामी (Anonymity)|केवल नेताओं का विरोध|दान देने वाले की गुमनामी (Anonymity)|PoliticalScience_C6|30
47|किसी भी लोकतांत्रिक देश में राजनीतिक दल सबसे अधिक किसका प्रतिनिधित्व करते हैं?|अमीर लोग|विभिन्न सामाजिक समूह और उनके हित|केवल सरकार|केवल सेना|विभिन्न सामाजिक समूह और उनके हित|PoliticalScience_C6|30
48|राजनीतिक दल किस माध्यम से लोगों को सरकारी योजनाओं तक पहुँचने में मदद करते हैं?|मध्यस्थता (Intermediary) के रूप में कार्य करके|केवल कानून बनाकर|चुनाव न लड़कर|केवल आलोचना करके|मध्यस्थता (Intermediary) के रूप में कार्य करके|PoliticalScience_C6|30
49|राजनीतिक दलों को सुधारने के लिए किस बात का सुझाव दिया गया है?|राज्य द्वारा चुनाव का खर्चा उठाना (State Funding of Elections)|नेताओं को अधिक स्वतंत्रता देना|चुनावों में धन का उपयोग बढ़ाना|केवल सेना को नियंत्रित करना|राज्य द्वारा चुनाव का खर्चा उठाना (State Funding of Elections)|PoliticalScience_C6|30
50|भारत में कौन-सा दल 'वामपंथी' (Leftist) विचारधारा का पालन करता है?|भारतीय जनता पार्टी|भारतीय राष्ट्रीय कांग्रेस|भारतीय कम्युनिस्ट पार्टी (मार्क्सवादी)|बहुजन समाज पार्टी|भारतीय कम्युनिस्ट पार्टी (मार्क्सवादी)|PoliticalScience_C6|30
