id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|सूनामी से बचाव के लिए क्या करना चाहिए?|खुले मैदान में भागना|पहाड़ी या ऊँचे स्थान पर चले जाना|समुद्र तट पर जाना|पानी में कूद जाना|पहाड़ी या ऊँचे स्थान पर चले जाना|DisasterManagement|30
14|बाढ़ (Flood) का मुख्य कारण क्या है?|अत्यधिक वर्षा|वनोन्मूलन|बांधों का टूटना|उपरोक्त सभी|उपरोक्त सभी|DisasterManagement|30
15|बाढ़ से बचाव के लिए सबसे महत्वपूर्ण उपाय क्या है?|बांधों का निर्माण और मजबूत तटबंध|जंगलों की कटाई|केवल सरकार पर निर्भर रहना|खुले मैदान में सोना|बांधों का निर्माण और मजबूत तटबंध|DisasterManagement|30
16|बाढ़ के दौरान कौन-सा रोग फैलने का खतरा अधिक होता है?|डेंगू|हैजा (Cholera) और पेचिश|मलेरिया|एड्स|हैजा (Cholera) और पेचिश|DisasterManagement|30
17|सूखा (Drought) किस कारण से आता है?|अधिक वर्षा|सामान्य से कम वर्षा|अत्यधिक ठंड|केवल आर्थिक संकट|सामान्य से कम वर्षा|DisasterManagement|30
18|सूखा प्रबंधन (Drought Management) का सबसे अच्छा तरीका क्या है?|सिंचाई पर निर्भर रहना|जल संचयन (Water Harvesting) और वर्षा जल का संरक्षण|नदियों का सूखा देना|जनसंख्या बढ़ाना|जल संचयन (Water Harvesting) और वर्षा जल का संरक्षण|DisasterManagement|30
19|चक्रवात (Cyclone) किस क्षेत्र में अधिक आते हैं?|पहाड़ी क्षेत्र|समुद्र तटीय क्षेत्र|रेगिस्तानी क्षेत्र|उत्तरी मैदान|समुद्र तटीय क्षेत्र|DisasterManagement|30
20|चक्रवात से बचाव के लिए क्या करना चाहिए?|घरों को मजबूत बनाना और सुरक्षित आश्रय स्थल पर जाना|समुद्र तट पर जाना|खुले मैदान में रहना|केवल कृषि करना|घरों को मजबूत बनाना और सुरक्षित आश्रय स्थल पर जाना|DisasterManagement|30
21|चक्रवात चेतावनी केंद्र कहाँ स्थापित किए गए हैं?|पहाड़ी क्षेत्रों में|तटीय क्षेत्रों में|रेगिस्तानी क्षेत्रों में|केवल शहरों में|तटीय क्षेत्रों में|DisasterManagement|30
22|आपदा के बाद 'पुनर्वास' (Rehabilitation) का मुख्य उद्देश्य क्या है?|नुकसान की भरपाई|जीवन को सामान्य स्थिति में वापस लाना|केवल बचाव कार्य|विकास को रोकना|जीवन को सामान्य स्थिति में वापस लाना|DisasterManagement|30
23|आपदा जोखिम न्यूनीकरण (Disaster Risk Reduction - DRR) का क्या अर्थ है?|जोखिम को बढ़ाना|आपदाओं की संभावना और उनके प्रभाव को कम करना|केवल आपदा के बाद काम करना|केवल चेतावनी देना|आपदाओं की संभावना और उनके प्रभाव को कम करना|DisasterManagement|30
24|राष्ट्रीय आपदा प्रबंधन प्राधिकरण (NDMA) का प्रमुख कौन होता है?|गृह मंत्री|प्रधानमंत्री|राष्ट्रपति|मुख्यमंत्री|प्रधानमंत्री|DisasterManagement|30
25|NDMA की स्थापना किस वर्ष हुई?|2000|2005|2010|2015|2005|DisasterManagement|30
26|आपदा प्रबंधन में 'समुदाय' (Community) की क्या भूमिका होती है?|कोई भूमिका नहीं|स्थानीय स्तर पर तत्काल सहायता और तैयारी|केवल सरकार का विरोध करना|केवल पैसे जमा करना|स्थानीय स्तर पर तत्काल सहायता और तैयारी|DisasterManagement|30
27|आपदा से बचाव के लिए 'आपदा किट' (Disaster Kit) में क्या शामिल होना चाहिए?|केवल कपड़े|खाद्य सामग्री, प्राथमिक चिकित्सा किट और टॉर्च|केवल पैसे|केवल मोबाइल फोन|खाद्य सामग्री, प्राथमिक चिकित्सा किट और टॉर्च|DisasterManagement|30
28|भूकंप के दौरान घर के अंदर कहाँ आश्रय लेना चाहिए?|सीढ़ियों के पास|मेज या मजबूत फर्नीचर के नीचे|खिड़की के पास|दीवार के पास|मेज या मजबूत फर्नीचर के नीचे|DisasterManagement|30
29|सूनामी आने पर क्या करना चाहिए?|तुरंत पानी में उतर जाना|ऊँचाई वाली जगहों की तलाश करना|समुद्र तट पर तस्वीरें लेना|केवल घबराना|ऊँचाई वाली जगहों की तलाश करना|DisasterManagement|30
30|बिहार में कौन-सी आपदा सबसे अधिक आती है?|भूकंप|बाढ़|सूनामी|चक्रवात|बाढ़|DisasterManagement|30
31|आपदा प्रबंधन में 'बचाव' (Rescue) का क्या अर्थ है?|केवल घायलों का इलाज|फँसे हुए लोगों और संपत्ति को बचाना|केवल राहत सामग्री पहुँचाना|पुनर्वास करना|फँसे हुए लोगों और संपत्ति को बचाना|DisasterManagement|30
32|आपदा के बाद सबसे महत्वपूर्ण 'राहत सामग्री' (Relief Material) क्या है?|केवल कपड़े|भोजन, पीने का पानी और दवाइयाँ|केवल मनोरंजन के सामान|केवल निर्माण सामग्री|भोजन, पीने का पानी और दवाइयाँ|DisasterManagement|30
33|आपदा प्रबंधन में 'पूर्वानुमान' (Forecasting) का क्या महत्व है?|कोई महत्व नहीं|तैयारी और जोखिम न्यूनीकरण में मदद|केवल डर पैदा करना|आर्थिक विकास को बढ़ाना|तैयारी और जोखिम न्यूनीकरण में मदद|DisasterManagement|30
34|भूस्खलन (Landslide) का मुख्य कारण क्या है?|पेड़ों की कटाई और अत्यधिक वर्षा|केवल आर्थिक विकास|बाढ़ नियंत्रण|पवन ऊर्जा|पेड़ों की कटाई और अत्यधिक वर्षा|DisasterManagement|30
35|भूस्खलन को रोकने का सबसे अच्छा तरीका क्या है?|वनों की कटाई|सीढ़ीदार खेती|वनीकरण (Afforestation) और मजबूत तटबंध|केवल बांध बनाना|वनीकरण (Afforestation) और मजबूत तटबंध|DisasterManagement|30
36|भारत का कौन-सा क्षेत्र 'उच्च भूकंपीय जोखिम' (High Seismic Risk) में है?|दक्षिण का पठार|हिमालयी क्षेत्र|उत्तरी मैदान|तटीय क्षेत्र|हिमालयी क्षेत्र|DisasterManagement|30
37|'आग लगना' किस प्रकार की आपदा है?|प्राकृतिक|मानव निर्मित|दोनों|कोई नहीं|मानव निर्मित|DisasterManagement|30
38|बिजली के शॉर्ट सर्किट से लगी आग को बुझाने के लिए किसका उपयोग नहीं करना चाहिए?|रेत|पानी|कार्बन डाइऑक्साइड अग्निशामक|सूखा पाउडर|पानी|DisasterManagement|30
39|आपदा प्रबंधन के लिए 'एनडीआरएफ' (NDRF) का पूरा नाम क्या है?|राष्ट्रीय विकास राहत कोष|राष्ट्रीय आपदा प्रतिक्रिया बल|राष्ट्रीय आपदा जोखिम फाउंडेशन|राष्ट्रीय आपदा पुनर्वास बल|राष्ट्रीय आपदा प्रतिक्रिया बल|DisasterManagement|30
40|NDRF किस मंत्रालय के अधीन कार्य करता है?|वित्त मंत्रालय|गृह मंत्रालय|रक्षा मंत्रालय|कृषि मंत्रालय|गृह मंत्रालय|DisasterManagement|30
41|आपदा प्रबंधन में 'स्कूलों' की क्या भूमिका होती है?|केवल शिक्षा देना|छात्रों को प्रशिक्षित करना और सुरक्षित आश्रय स्थल के रूप में काम करना|केवल मनोरंजन|केवल परीक्षा लेना|छात्रों को प्रशिक्षित करना और सुरक्षित आश्रय स्थल के रूप में काम करना|DisasterManagement|30
42|'जैविक आपदा' (Biological Disaster) का उदाहरण क्या है?|सूनामी|महामारी (Epidemic)|भूस्खलन|चक्रवात|महामारी (Epidemic)|DisasterManagement|30
43|आपदा के दौरान घायलों को दी जाने वाली पहली सहायता क्या कहलाती है?|अस्पताल उपचार|प्राथमिक चिकित्सा (First Aid)|पुनर्वास|विकास कार्य|प्राथमिक चिकित्सा (First Aid)|DisasterManagement|30
44|भूकंप के समय 'लिफ्ट' (Lift) का उपयोग करना चाहिए या नहीं?|हाँ|नहीं|केवल आपातकाल में|केवल ऊपर जाने के लिए|नहीं|DisasterManagement|30
45|बाढ़ के समय लोगों को कहाँ चले जाना चाहिए?|जमीन के निचले हिस्से में|ऊँचे और सुरक्षित स्थानों पर|खुले खेतों में|नदी के किनारे|ऊँचे और सुरक्षित स्थानों पर|DisasterManagement|30
46|सूखा पड़ने पर कौन-सी फसलें लगानी चाहिए?|अधिक पानी वाली फसलें|कम पानी वाली (सूखा प्रतिरोधी) फसलें|केवल नकदी फसलें|केवल बागवानी फसलें|कम पानी वाली (सूखा प्रतिरोधी) फसलें|DisasterManagement|30
47|चक्रवात के दौरान सबसे अधिक नुकसान किस चीज को होता है?|पक्के मकान|कमजोर और कच्चे मकान|केवल सरकारी इमारतें|पहाड़|कमजोर और कच्चे मकान|DisasterManagement|30
48|आपदा के बाद पुनर्निर्माण (Reconstruction) का क्या अर्थ है?|केवल पुराने मकान बनाना|नई और सुरक्षित संरचनाएँ बनाना|केवल पुराने जैसे मकान बनाना|विकास को रोकना|नई और सुरक्षित संरचनाएँ बनाना|DisasterManagement|30
49|आपदा प्रबंधन में 'समुदाय आधारित तैयारी' (Community-Based Preparedness) क्यों महत्वपूर्ण है?|यह केवल सरकार पर निर्भर करता है|स्थानीय संसाधनों का उपयोग और प्रभावी प्रतिक्रिया के लिए|यह केवल अमीर लोगों के लिए है|कोई महत्व नहीं|स्थानीय संसाधनों का उपयोग और प्रभावी प्रतिक्रिया के लिए|DisasterManagement|30
50|भारत में 'राष्ट्रीय आपदा प्रबंधन संस्थान' (NIDM) किस वर्ष स्थापित हुआ?|1995|2003|2008|2015|2003|DisasterManagement|30
51|किस आपदा के लिए 'पूर्व चेतावनी प्रणाली' (Early Warning System) सबसे अधिक प्रभावी है?|भूकंप|सूनामी और चक्रवात|सूखा|भूस्खलन|सूनामी और चक्रवात|DisasterManagement|30
52|सूनामी की लहरों की गति कितनी हो सकती है?|50-100 किमी/घंटा|500-800 किमी/घंटा|10-50 किमी/घंटा|1000 किमी/घंटा से अधिक|500-800 किमी/घंटा|DisasterManagement|30
53|बाढ़ के पानी से दूषित हो चुके कुएँ को कैसे साफ करना चाहिए?|पानी हटा देना|ब्लीचिंग पाउडर (Bleaching Powder) का उपयोग करके|केवल उबालकर|कोई कार्रवाई नहीं करना|ब्लीचिंग पाउडर (Bleaching Powder) का उपयोग करके|DisasterManagement|30
54|भूकंप के लिए भारत का सबसे खतरनाक जोन कौन-सा है?|जोन II|जोन III|जोन IV|जोन V|जोन V|DisasterManagement|30
55|आपदा प्रबंधन में 'समन्वय' (Coordination) क्यों आवश्यक है?|विभिन्न एजेंसियों के प्रयासों को एकजुट करने के लिए|केवल एक एजेंसी को काम देना|कोई सहयोग नहीं करना|केवल विरोध करना|विभिन्न एजेंसियों के प्रयासों को एकजुट करने के लिए|DisasterManagement|30
56|'आपदा' और 'संकट' (Hazard) में क्या अंतर है?|दोनों समान हैं|संकट एक संभावित खतरा है, जबकि आपदा एक वास्तविक विनाशकारी घटना है|आपदा छोटी होती है|संकट हमेशा विनाशकारी होता है|संकट एक संभावित खतरा है, जबकि आपदा एक वास्तविक विनाशकारी घटना है|DisasterManagement|30
57|सूखे को 'धीमी गति से आने वाली आपदा' (Slow-Onset Disaster) क्यों कहा जाता है?|यह अचानक आता है|इसका प्रभाव धीरे-धीरे दिखाई देता है|यह बहुत खतरनाक नहीं है|यह केवल एक क्षेत्र में आता है|इसका प्रभाव धीरे-धीरे दिखाई देता है|DisasterManagement|30
58|चक्रवात के केंद्र को क्या कहा जाता है?|चक्रवात की आँख (Eye of the Cyclone)|चक्रवात की दीवार|चक्रवात का शीर्ष|चक्रवात का किनारा|चक्रवात की आँख (Eye of the Cyclone)|DisasterManagement|30
59|आपदा प्रबंधन में 'स्वयंसेवकों' (Volunteers) की क्या भूमिका होती है?|वे प्रशिक्षित नहीं होते|राहत और बचाव में सहायता करना|केवल सरकारी काम करना|केवल विरोध करना|राहत और बचाव में सहायता करना|DisasterManagement|30
60|भूस्खलन का सबसे अधिक खतरा किस राज्य में होता है?|बिहार|उत्तर प्रदेश|उत्तराखंड और हिमाचल प्रदेश|पंजाब|उत्तराखंड और हिमाचल प्रदेश|DisasterManagement|30
61|सूनामी के खतरे को कम करने के लिए तटीय क्षेत्रों में क्या लगाना चाहिए?|नारियल के पेड़|मैंग्रोव वन (Mangrove Forests)|केवल दीवारें|केवल खंभे|मैंग्रोव वन (Mangrove Forests)|DisasterManagement|30
62|आपदा प्रबंधन में 'पुनर्प्राप्ति' (Recovery) का क्या अर्थ है?|विकास कार्य को रोकना|जीवन और अर्थव्यवस्था को बहाल करना|केवल पैसे जमा करना|केवल बचाव कार्य करना|जीवन और अर्थव्यवस्था को बहाल करना|DisasterManagement|30
63|आपदा प्रबंधन का 'तकनीकी दृष्टिकोण' (Technological Approach) क्या है?|केवल पैसे जमा करना|पूर्व चेतावनी प्रणाली, जोखिम मानचित्रण और बेहतर निर्माण तकनीक का उपयोग|केवल पुराने तरीके अपनाना|केवल स्वयंसेवकों का उपयोग|पूर्व चेतावनी प्रणाली, जोखिम मानचित्रण और बेहतर निर्माण तकनीक का उपयोग|DisasterManagement|30
64|'रासायनिक आपदा' के दौरान क्या करना चाहिए?|तुरंत भाग जाना|सुरक्षित स्थान पर आश्रय लेना और श्वसन सुरक्षा का उपयोग करना|आग जलाना|पानी में कूद जाना|सुरक्षित स्थान पर आश्रय लेना और श्वसन सुरक्षा का उपयोग करना|DisasterManagement|30
65|भारत में सबसे ज्यादा बाढ़ प्रभावित राज्य कौन-सा है?|राजस्थान|बिहार|महाराष्ट्र|तमिलनाडु|बिहार|DisasterManagement|30
66|सूखा किस क्षेत्र की अर्थव्यवस्था को सबसे अधिक नुकसान पहुँचाता है?|विनिर्माण उद्योग|सेवा क्षेत्रक|कृषि क्षेत्रक|सूचना प्रौद्योगिकी|कृषि क्षेत्रक|DisasterManagement|30
67|आपदा प्रबंधन में 'इन्वेंट्री' (Inventory) का क्या महत्व है?|राहत सामग्री और उपकरणों की सूची रखना|केवल पैसे जमा करना|कोई रिकॉर्ड नहीं रखना|केवल नुकसान की भरपाई|राहत सामग्री और उपकरणों की सूची रखना|DisasterManagement|30
68|भारत में राष्ट्रीय आपदा प्रतिक्रिया बल (NDRF) की कितनी बटालियन हैं? (लगभग)|5|10|15|20|15|DisasterManagement|30
69|भूकंप प्रतिरोधी भवन (Earthquake Resistant Building) बनाने के लिए क्या आवश्यक है?|केवल ऊँचाई|लचीली सामग्री और मजबूत नींव|केवल कांच का उपयोग|पुरानी निर्माण तकनीक|लचीली सामग्री और मजबूत नींव|DisasterManagement|30
70|सूनामी लहरें कितनी ऊँची हो सकती हैं?|1 मीटर से कम|10 मीटर से अधिक|50 मीटर से अधिक|100 मीटर से अधिक|10 मीटर से अधिक|DisasterManagement|30
71|बाढ़ के दौरान कौन-सा पानी पीना सुरक्षित है?|बाढ़ का पानी|कुएँ का पानी|केवल सरकारी टैंकरों से मिला या उबला हुआ पानी|तालाब का पानी|केवल सरकारी टैंकरों से मिला या उबला हुआ पानी|DisasterManagement|30
72|सूखे के समय लोगों को कौन-सा कदम उठाना चाहिए?|पानी का अत्यधिक उपयोग|पानी का बुद्धिमानी से उपयोग और राशनिंग|केवल बारिश का इंतजार|खेती बंद कर देना|पानी का बुद्धिमानी से उपयोग और राशनिंग|DisasterManagement|30
73|'आपदा प्रबंधन योजना' (Disaster Management Plan) क्यों आवश्यक है?|आपदा के बाद कार्रवाई को व्यवस्थित करने के लिए|केवल सरकार को नियंत्रित करने के लिए|केवल विकास कार्य करने के लिए|यह आवश्यक नहीं है|आपदा के बाद कार्रवाई को व्यवस्थित करने के लिए|DisasterManagement|30
74|आपदा से पहले कौन-सा कदम उठाना चाहिए?|केवल घबराना|सुरक्षित स्थानों की पहचान करना और निकासी मार्ग तय करना|केवल बचाव दल का इंतजार करना|केवल आर्थिक सहायता देना|सुरक्षित स्थानों की पहचान करना और निकासी मार्ग तय करना|DisasterManagement|30
75|'निकासी मार्ग' (Evacuation Route) का क्या अर्थ है?|केवल सड़कें|सुरक्षित स्थानों तक पहुँचने का पूर्व निर्धारित रास्ता|केवल ट्रेन मार्ग|केवल हवाई मार्ग|सुरक्षित स्थानों तक पहुँचने का पूर्व निर्धारित रास्ता|DisasterManagement|30
76|आपदा प्रबंधन में 'मीडिया' (Media) की क्या भूमिका होती है?|झूठी खबरें फैलाना|सही और समय पर जानकारी देना|केवल सरकार की आलोचना करना|केवल मनोरंजन|सही और समय पर जानकारी देना|DisasterManagement|30
77|'आपदा' किस प्रकार 'विकास' को प्रभावित करती है?|सकारात्मक रूप से|विकास कार्यों को बाधित और संसाधनों को नष्ट करके|कोई प्रभाव नहीं|केवल आर्थिक विकास बढ़ाकर|विकास कार्यों को बाधित और संसाधनों को नष्ट करके|DisasterManagement|30
78|भूकंप के कारण कौन-सा अन्य खतरा उत्पन्न हो सकता है?|भूस्खलन|आग लगना|सूनामी|उपरोक्त सभी|उपरोक्त सभी|DisasterManagement|30
79|चक्रवात की ऊर्जा का स्रोत क्या है?|सूखी हवा|गर्म, नम हवा (Warm, Moist Air)|ठंडी हवा|केवल सूरज की रोशनी|गर्म, नम हवा (Warm, Moist Air)|DisasterManagement|30
80|बाढ़ प्रबंधन में 'तटबंधों का निरीक्षण' क्यों आवश्यक है?|केवल सुंदरता के लिए|उनकी मजबूती सुनिश्चित करने और रिसाव रोकने के लिए|केवल मनोरंजन के लिए|कोई महत्व नहीं|उनकी मजबूती सुनिश्चित करने और रिसाव रोकने के लिए|DisasterManagement|30
81|भारत में 'परमाणु आपदा' (Nuclear Disaster) का प्रबंधन कौन करता है?|केवल राज्य सरकार|राष्ट्रीय आपदा प्रबंधन प्राधिकरण (NDMA)|गृह मंत्रालय|परमाणु ऊर्जा नियामक बोर्ड (AERB)|परमाणु ऊर्जा नियामक बोर्ड (AERB)|DisasterManagement|30
82|आपदा प्रबंधन में 'साइको-सोशल सहायता' (Psycho-Social Support) क्यों आवश्यक है?|केवल शारीरिक चोटों के लिए|मानसिक और भावनात्मक आघात को दूर करने के लिए|केवल पैसे जमा करने के लिए|कोई आवश्यकता नहीं|मानसिक और भावनात्मक आघात को दूर करने के लिए|DisasterManagement|30
83|आपदा प्रबंधन में 'अंतर्राष्ट्रीय सहयोग' क्यों आवश्यक है?|केवल विकास कार्य|संसाधनों, विशेषज्ञता और वित्तीय सहायता के लिए|केवल युद्ध करना|कोई आवश्यकता नहीं|संसाधनों, विशेषज्ञता और वित्तीय सहायता के लिए|DisasterManagement|30
84|सूखे से सबसे ज्यादा प्रभावित कौन होते हैं?|केवल अमीर लोग|किसान और ग्रामीण समुदाय|केवल सरकारी कर्मचारी|केवल शहरी लोग|किसान और ग्रामीण समुदाय|DisasterManagement|30
85|'आपदा प्रबंधन अधिनियम' (Disaster Management Act) भारत में कब पारित हुआ?|1986|2005|2010|2019|2005|DisasterManagement|30
86|'निकास' (Egress) का क्या अर्थ है?|प्रवेश का रास्ता|बाहर निकलने का सुरक्षित रास्ता|केवल सीढ़ियाँ|केवल लिफ्ट|बाहर निकलने का सुरक्षित रास्ता|DisasterManagement|30
87|भूकंप आने पर बिजली के खंभों और तारों से दूर क्यों रहना चाहिए?|बिजली गिरने के खतरे के कारण|वे हमेशा गिर जाते हैं|बिजली के झटके के खतरे के कारण|केवल मनोरंजन के लिए|बिजली के झटके के खतरे के कारण|DisasterManagement|30
88|बाढ़ के दौरान किस प्रकार की गाड़ियों का उपयोग करना चाहिए?|केवल निजी कारें|ऊँची और मजबूत नावें|साइकिल|केवल ट्रेन|ऊँची और मजबूत नावें|DisasterManagement|30
89|सूनामी चेतावनी के लिए कौन-सा महासागर केंद्र सबसे महत्वपूर्ण है?|अटलांटिक महासागर केंद्र|प्रशांत महासागर सूनामी चेतावनी केंद्र (PTWC)|आर्कटिक महासागर केंद्र|हिंद महासागर केंद्र|प्रशांत महासागर सूनामी चेतावनी केंद्र (PTWC)|DisasterManagement|30
90|आपदा प्रबंधन में 'जोखिम मानचित्रण' (Risk Mapping) का क्या उद्देश्य है?|केवल सुंदरता के लिए|जोखिम भरे क्षेत्रों की पहचान करना|केवल सुरक्षित स्थानों की पहचान करना|पैसे जमा करना|जोखिम भरे क्षेत्रों की पहचान करना|DisasterManagement|30
91|भूस्खलन से बचाव के लिए 'चेतावनी संकेत' (Warning Signs) क्या हो सकते हैं?|पेड़ों का झुकना|नई दरारों का दिखना|जमीन का हिलना|उपरोक्त सभी|उपरोक्त सभी|DisasterManagement|30
92|बाढ़ के दौरान 'सांपों' से कैसे बचाव करना चाहिए?|उन्हें खाना देना|उनसे दूरी बनाए रखना और ऊँचाई पर रहना|उन्हें मार देना|केवल उन्हें पानी देना|उनसे दूरी बनाए रखना और ऊँचाई पर रहना|DisasterManagement|30
93|आपदा के बाद 'स्वास्थ्य सेवाएँ' (Health Services) क्यों महत्वपूर्ण हैं?|केवल आर्थिक विकास|रोगों को फैलने से रोकना और घायलों का इलाज करना|केवल मानसिक सहायता|कोई आवश्यकता नहीं|रोगों को फैलने से रोकना और घायलों का इलाज करना|DisasterManagement|30
94|चक्रवात के दौरान खिड़कियों और दरवाजों को क्यों बंद रखना चाहिए?|केवल शांति के लिए|तेज हवा और उड़ने वाले मलबे से बचने के लिए|केवल मनोरंजन के लिए|कोई महत्व नहीं|तेज हवा और उड़ने वाले मलबे से बचने के लिए|DisasterManagement|30
95|आपदा प्रबंधन में 'अग्निशमन सेवाएं' (Fire Services) किस आपदा के लिए महत्वपूर्ण हैं?|सूनामी|भूकंप|आग लगना और भूकंप के बाद आग|सूखा|आग लगना और भूकंप के बाद आग|DisasterManagement|30
96|सूखे के प्रभाव को कम करने के लिए कौन-सी तकनीक आवश्यक है?|रेन वाटर हार्वेस्टिंग (Rainwater Harvesting)|पानी का अति उपयोग|केवल सरकारी सहायता|खेती बंद कर देना|रेन वाटर हार्वेस्टिंग (Rainwater Harvesting)|DisasterManagement|30
97|भूकंप के दौरान यदि आप 'खुले मैदान' में हों तो क्या करना चाहिए?|तुरंत भाग जाना|वहाँ ही रहें और किसी इमारत या पेड़ से दूर रहें|किसी मजबूत पेड़ के नीचे खड़े हो जाना|केवल घबराना|वहाँ ही रहें और किसी इमारत या पेड़ से दूर रहें|DisasterManagement|30
98|आपदा प्रबंधन की 'पुनर्वास चरण' की जिम्मेदारी किसकी होती है?|केवल स्वयंसेवक|स्थानीय निकाय और सरकार|केवल सेना|केवल अंतरराष्ट्रीय संगठन|स्थानीय निकाय और सरकार|DisasterManagement|30
99|आपदा प्रबंधन में 'संचार' (Communication) का क्या महत्व है?|कोई महत्व नहीं|चेतावनी, सूचना और समन्वय के लिए|केवल मनोरंजन|केवल आर्थिक सहायता|चेतावनी, सूचना और समन्वय के लिए|DisasterManagement|30
100|राष्ट्रीय आपदा प्रबंधन प्राधिकरण (NDMA) के 'पदेन सदस्य' (Ex-Officio Members) कौन होते हैं?|केवल मंत्री|राज्य सरकारों के प्रतिनिधि|प्रधानमंत्री और केंद्र सरकार के कुछ मंत्री|केवल अधिकारी|प्रधानमंत्री और केंद्र सरकार के कुछ मंत्री|DisasterManagement|30
