id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
19|'संगठित क्षेत्रक' (Organised Sector) की मुख्य विशेषता क्या है?|कम वेतन और कोई निश्चित नौकरी नहीं|निश्चित रोजगार की शर्तें और सरकारी नियम-कानूनों का पालन|केवल कृषि से संबंधित कार्य|कोई छुट्टी नहीं|निश्चित रोजगार की शर्तें और सरकारी नियम-कानूनों का पालन|Economics_C2|30
20|'असंगठित क्षेत्रक' (Unorganised Sector) की मुख्य विशेषता क्या है?|उच्च वेतन और लाभ|कोई निश्चित नौकरी की शर्तें नहीं और कम वेतन|केवल सरकारी नौकरियाँ|पेंशन और भविष्य निधि की गारंटी|कोई निश्चित नौकरी की शर्तें नहीं और कम वेतन|Economics_C2|30
21|संगठित क्षेत्रक में किस प्रकार की सुरक्षा मिलती है?|नौकरी की सुरक्षा और सवैतनिक अवकाश (Paid Leave)|केवल उच्च वेतन|कोई सुरक्षा नहीं|केवल अस्थायी नौकरी|नौकरी की सुरक्षा और सवैतनिक अवकाश (Paid Leave)|Economics_C2|30
22|असंगठित क्षेत्रक के श्रमिकों को किस बात का सामना करना पड़ता है?|उच्च शिक्षा|शोषण और कम सुरक्षा|केवल उच्च वेतन|पेंशन और भविष्य निधि|शोषण और कम सुरक्षा|Economics_C2|30
23|असंगठित क्षेत्रक के श्रमिकों की सुरक्षा के लिए कौन-सा कदम आवश्यक है?|संगठित क्षेत्रक में भेजना|कम वेतन देना|सरकार द्वारा कानून और नियम बनाना|केवल गरीबी बढ़ाना|सरकार द्वारा कानून और नियम बनाना|Economics_C2|30
24|'सार्वजनिक क्षेत्रक' (Public Sector) क्या है?|जिस पर केवल व्यक्तियों का स्वामित्व होता है|जिस पर सरकार का स्वामित्व होता है और वह सेवाएँ प्रदान करता है|केवल लाभ कमाने के लिए|केवल विदेशी कंपनियों का स्वामित्व|जिस पर सरकार का स्वामित्व होता है और वह सेवाएँ प्रदान करता है|Economics_C2|30
25|'निजी क्षेत्रक' (Private Sector) क्या है?|जिस पर सरकार का स्वामित्व होता है|जिस पर किसी व्यक्ति या कंपनी का स्वामित्व होता है और लाभ कमाना मुख्य उद्देश्य होता है|केवल समाज कल्याण|केवल शिक्षा प्रदान करना|जिस पर किसी व्यक्ति या कंपनी का स्वामित्व होता है और लाभ कमाना मुख्य उद्देश्य होता है|Economics_C2|30
26|सार्वजनिक क्षेत्रक का मुख्य उद्देश्य क्या है?|केवल लाभ कमाना|समाज कल्याण और सुरक्षा प्रदान करना|केवल निर्यात करना|निजीकरण को बढ़ावा देना|समाज कल्याण और सुरक्षा प्रदान करना|Economics_C2|30
27|निजी क्षेत्रक का मुख्य उद्देश्य क्या है?|समाज कल्याण|केवल निर्यात|अधिकतम लाभ कमाना|केवल कृषि का विकास|अधिकतम लाभ कमाना|Economics_C2|30
28|भारतीय रेलवे, पोस्ट ऑफिस किस क्षेत्रक का उदाहरण हैं?|निजी क्षेत्रक|सार्वजनिक क्षेत्रक|असंगठित क्षेत्रक|तृतीयक क्षेत्रक|सार्वजनिक क्षेत्रक|Economics_C2|30
29|टाटा आयरन एंड स्टील कंपनी (TISCO) किस क्षेत्रक का उदाहरण है?|सार्वजनिक क्षेत्रक|निजी क्षेत्रक|प्राथमिक क्षेत्रक|तृतीयक क्षेत्रक|निजी क्षेत्रक|Economics_C2|30
30|सरकार सार्वजनिक क्षेत्रक में क्यों निवेश करती है?|केवल लाभ कमाने के लिए|बुनियादी सुविधाएँ प्रदान करने के लिए जो निजी क्षेत्रक अकेले नहीं कर सकता|केवल निजी क्षेत्रक को नियंत्रित करने के लिए|केवल सैन्य शक्ति बढ़ाने के लिए|बुनियादी सुविधाएँ प्रदान करने के लिए जो निजी क्षेत्रक अकेले नहीं कर सकता|Economics_C2|30
31|'बुनियादी सेवाएँ' (Basic Services) क्या हैं?|केवल मनोरंजन|शिक्षा, स्वास्थ्य, परिवहन और बैंक|निजी कारें|केवल विनिर्माण|शिक्षा, स्वास्थ्य, परिवहन और बैंक|Economics_C2|30
32|सरकार को किसानों से फसल खरीदने की आवश्यकता क्यों है?|केवल निर्यात के लिए|किसानों को उचित मूल्य सुनिश्चित करने और PDS के लिए|केवल बिचौलियों को लाभ पहुँचाने के लिए|केवल बाजार में कीमतों को बढ़ाने के लिए|किसानों को उचित मूल्य सुनिश्चित करने और PDS के लिए|Economics_C2|30
33|भारत में 'सेवा क्षेत्रक' (Tertiary Sector) की वृद्धि में किस कारक का महत्वपूर्ण योगदान है?|सूचना और संचार प्रौद्योगिकी (IT & Communication Technology)|केवल कृषि विकास|केवल जनसंख्या वृद्धि|सरकारी नौकरियों में कमी|सूचना और संचार प्रौद्योगिकी (IT & Communication Technology)|Economics_C2|30
34|भारत की GDP में सबसे ज्यादा योगदान किस क्षेत्रक का है?|प्राथमिक|द्वितीयक|तृतीयक|विनिर्माण|तृतीयक|Economics_C2|30
35|'अंतर्वर्ती वस्तुएँ' (Intermediate Goods) क्या हैं?|अंतिम उपभोक्ता द्वारा उपयोग की जाने वाली वस्तुएँ|उत्पादन प्रक्रिया में उपयोग की जाने वाली वस्तुएँ (जैसे कच्चा माल)|केवल आयातित वस्तुएँ|केवल निर्यातित वस्तुएँ|उत्पादन प्रक्रिया में उपयोग की जाने वाली वस्तुएँ (जैसे कच्चा माल)|Economics_C2|30
36|भारत में 'असंगठित क्षेत्रक' में श्रमिकों का प्रतिशत कितना है?|20% से कम|50% के आसपास|80% से अधिक|10% से कम|80% से अधिक|Economics_C2|30
37|'पर्यटन' (Tourism) किस क्षेत्रक का हिस्सा है?|प्राथमिक|द्वितीयक|तृतीयक|सार्वजनिक|तृतीयक|Economics_C2|30
38|'कपड़ा उद्योग' (Textile Industry) किस क्षेत्रक का हिस्सा है?|प्राथमिक|द्वितीयक|तृतीयक|असंगठित|द्वितीयक|Economics_C2|30
39|खुली बेरोजगारी आमतौर पर कहाँ पाई जाती है?|द्वितीयक और तृतीयक क्षेत्रक (शहरी क्षेत्रों में)|केवल प्राथमिक क्षेत्रक में|केवल ग्रामीण क्षेत्रों में|केवल संगठित क्षेत्रक में|द्वितीयक और तृतीयक क्षेत्रक (शहरी क्षेत्रों में)|Economics_C2|30
40|भारत में किस क्षेत्रक में 1973 से 2013 के बीच सबसे ज्यादा 'उत्पादन वृद्धि' (Increase in Production) हुई है?|प्राथमिक|द्वितीयक|तृतीयक|विनिर्माण|तृतीयक|Economics_C2|30
41|MGNREGA के तहत यदि सरकार रोजगार प्रदान करने में विफल रहती है, तो क्या होगा?|श्रमिकों को बेरोजगारी भत्ता मिलेगा|सरकार पर जुर्माना लगेगा|श्रमिकों को कोई लाभ नहीं|श्रमिकों को काम करने के लिए मजबूर किया जाएगा|श्रमिकों को बेरोजगारी भत्ता मिलेगा|Economics_C2|30
42|'अर्थव्यवस्था के क्षेत्रकों' का विभाजन किसके आधार पर किया जाता है?|गतिविधियों की प्रकृति|केवल स्वामित्व|केवल लाभ|केवल जनसंख्या|गतिविधियों की प्रकृति|Economics_C2|30
43|किस क्षेत्रक को 'सेवा क्षेत्रक' (Service Sector) के नाम से भी जाना जाता है?|प्राथमिक|द्वितीयक|तृतीयक|विनिर्माण|तृतीयक|Economics_C2|30
44|भारत में कौन-सा क्षेत्रक सबसे ज्यादा 'अल्प बेरोजगारी' (Underemployment) से प्रभावित है?|सेवा क्षेत्रक|कृषि क्षेत्रक|विनिर्माण क्षेत्रक|सूचना प्रौद्योगिकी|कृषि क्षेत्रक|Economics_C2|30
45|निजी क्षेत्रक को किस बात की चिंता नहीं होती है?|लाभ|निश्चित रोजगार की शर्तें|समाज कल्याण|केवल वस्तुओं का उत्पादन|समाज कल्याण|Economics_C2|30
46|किसी देश के लिए GDP का महत्व क्या है?|यह देश की अर्थव्यवस्था के आकार को दर्शाता है|यह केवल बेरोजगारी को मापता है|यह केवल निर्यात को मापता है|यह केवल भ्रष्टाचार को मापता है|यह देश की अर्थव्यवस्था के आकार को दर्शाता है|Economics_C2|30
47|MGNREGA मुख्य रूप से किस प्रकार की समस्याओं को संबोधित करता है?|शहरी बेरोजगारी|ग्रामीण गरीबी और बेरोजगारी|केवल लैंगिक असमानता|औद्योगिक प्रदूषण|ग्रामीण गरीबी और बेरोजगारी|Economics_C2|30
48|तृतीयक क्षेत्रक क्यों महत्वपूर्ण है?|यह प्राथमिक और द्वितीयक क्षेत्रक के विकास में मदद करता है|यह केवल उच्च शिक्षा प्रदान करता है|यह केवल कच्चे माल का उत्पादन करता है|यह केवल अमीर लोगों के लिए है|यह प्राथमिक और द्वितीयक क्षेत्रक के विकास में मदद करता है|Economics_C2|30
49|विनिर्माण क्षेत्रक को और किस नाम से जाना जाता है?|सेवा क्षेत्रक|औद्योगिक क्षेत्रक (Industrial Sector)|प्राथमिक क्षेत्रक|कृषि क्षेत्रक|औद्योगिक क्षेत्रक (Industrial Sector)|Economics_C2|30
50|श्रमिकों को 'संगठित क्षेत्रक' में काम करना क्यों पसंद है?|कम वेतन|नौकरी की सुरक्षा और लाभ|अधिक शोषण|कोई काम के घंटे नहीं|नौकरी की सुरक्षा और लाभ|Economics_C2|30
