id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
17|भारत में ऋण के कितने मुख्य स्रोत हैं?|एक|दो (औपचारिक और अनौपचारिक)|तीन|चार|दो (औपचारिक और अनौपचारिक)|Economics_C3|30
18|'औपचारिक ऋण' (Formal Credit) स्रोत का उदाहरण क्या है?|साहूकार|बैंक और सहकारी समितियाँ|रिश्तेदार|व्यापारी|बैंक और सहकारी समितियाँ|Economics_C3|30
19|'अनौपचारिक ऋण' (Informal Credit) स्रोत का उदाहरण क्या है?|बैंक|साहूकार और व्यापारी|सहकारी समितियाँ|सरकारी विभाग|साहूकार और व्यापारी|Economics_C3|30
20|औपचारिक क्षेत्रक में ऋण पर ब्याज दर कौन नियंत्रित करता है?|साहूकार|भारतीय रिजर्व बैंक (RBI)|राज्य सरकार|वाणिज्यिक बैंक|भारतीय रिजर्व बैंक (RBI)|Economics_C3|30
21|अनौपचारिक क्षेत्रक में ऋण पर ब्याज दर कैसी होती है?|हमेशा कम|अत्यधिक उच्च|RBI द्वारा नियंत्रित|केवल निश्चित|अत्यधिक उच्च|Economics_C3|30
22|अनौपचारिक क्षेत्रक में ऋण लेने का मुख्य नुकसान क्या है?|कम ब्याज दर|कोई ऋणाधार नहीं|ऋण जाल का खतरा और उच्च शोषण|सरकार द्वारा नियंत्रण|ऋण जाल का खतरा और उच्च शोषण|Economics_C3|30
23|भारत में गरीब परिवारों को किस क्षेत्रक से ऋण लेने की अधिक संभावना है?|औपचारिक क्षेत्रक|अनौपचारिक क्षेत्रक|केवल बैंक|केवल सहकारी समितियाँ|अनौपचारिक क्षेत्रक|Economics_C3|30
24|RBI का मुख्य कार्य क्या है?|केवल सरकारी खर्च को नियंत्रित करना|बैंकिंग प्रणाली की कार्यप्रणाली पर नजर रखना और मुद्रा जारी करना|केवल ऋण देना|केवल जमा स्वीकार करना|बैंकिंग प्रणाली की कार्यप्रणाली पर नजर रखना और मुद्रा जारी करना|Economics_C3|30
25|RBI वाणिज्यिक बैंकों पर किस बात के लिए नजर रखता है?|वे लाभ कमा रहे हैं या नहीं|वे केवल अमीर लोगों को ऋण दे रहे हैं|वे केवल एक निश्चित वर्ग को ऋण दे रहे हैं|वे न्यूनतम नकद शेष (Cash Reserve) रख रहे हैं और केवल लाभ कमाने वाले को ही नहीं, बल्कि छोटे किसानों आदि को भी ऋण दे रहे हैं|वे न्यूनतम नकद शेष (Cash Reserve) रख रहे हैं और केवल लाभ कमाने वाले को ही नहीं, बल्कि छोटे किसानों आदि को भी ऋण दे रहे हैं|Economics_C3|30
26|'सहकारी समितियाँ' (Cooperative Societies) क्यों महत्वपूर्ण हैं?|वे केवल अमीर लोगों को ऋण देती हैं|वे सस्ते ऋण और सहायता प्रदान करती हैं|वे केवल साहूकारों से संबंधित हैं|उनका कोई लाभ नहीं है|वे सस्ते ऋण और सहायता प्रदान करती हैं|Economics_C3|30
27|'स्वयं सहायता समूह' (Self-Help Group - SHG) क्या है?|केवल अमीर लोगों का एक समूह|15-20 सदस्यों का एक समूह जो बचत करते हैं और जरूरतमंद सदस्यों को छोटा ऋण देते हैं|केवल बैंक अधिकारी|केवल राजनीतिक दल|15-20 सदस्यों का एक समूह जो बचत करते हैं और जरूरतमंद सदस्यों को छोटा ऋण देते हैं|Economics_C3|30
28|SHG का मुख्य उद्देश्य क्या है?|केवल लाभ कमाना|गरीबों को ऋणाधार के बिना छोटे ऋण प्रदान करना और उनकी बचत को बढ़ावा देना|केवल पुरुषों को ऋण देना|बैंकों को नियंत्रित करना|गरीबों को ऋणाधार के बिना छोटे ऋण प्रदान करना और उनकी बचत को बढ़ावा देना|Economics_C3|30
29|SHG सदस्यों के लिए ऋण के स्रोत का मुख्य लाभ क्या है?|उच्च ब्याज दर|ऋणाधार की आवश्यकता नहीं होती|केवल महिलाओं का प्रभुत्व|केवल साहूकारों से ऋण|ऋणाधार की आवश्यकता नहीं होती|Economics_C3|30
30|SHG को बैंक से ऋण मिलने की संभावना कब होती है?|जब वे नियमित रूप से बचत करते हैं|जब वे अनियमित रूप से बचत करते हैं|जब वे साहूकारों से ऋण लेते हैं|जब वे चुनाव लड़ते हैं|जब वे नियमित रूप से बचत करते हैं|Economics_C3|30
31|'मुद्रा के आधुनिक रूप' किस पर निर्भर करते हैं?|विनिमय के माध्यम के रूप में देश की सरकार द्वारा मान्यता पर|केवल सोने के मूल्य पर|केवल बैंकों की क्षमता पर|केवल निजी क्षेत्रक पर|विनिमय के माध्यम के रूप में देश की सरकार द्वारा मान्यता पर|Economics_C3|30
32|मुद्रा का कौन-सा कार्य 'मूल्य का मापक' (Measure of Value) कहलाता है?|वस्तुओं और सेवाओं के मूल्य को मुद्रा के रूप में व्यक्त करना|केवल ऋण देना|केवल ब्याज कमाना|केवल जमा स्वीकार करना|वस्तुओं और सेवाओं के मूल्य को मुद्रा के रूप में व्यक्त करना|Economics_C3|30
33|प्राचीन काल में 'विनिमय के माध्यम' के रूप में किसका उपयोग किया जाता था?|कागजी मुद्रा|अनाज और मवेशी|केवल चेक|केवल क्रेडिट कार्ड|अनाज और मवेशी|Economics_C3|30
34|बैंकों का मुख्य कार्य क्या है?|जमा स्वीकार करना और ऋण देना|केवल सरकार को नियंत्रित करना|केवल साहूकारों से मुकाबला करना|केवल मुद्रा जारी करना|जमा स्वीकार करना और ऋण देना|Economics_C3|30
35|बैंक में 'जमाकर्ता' (Depositor) कौन होता है?|ऋण लेने वाला व्यक्ति|वह व्यक्ति जो बैंक में पैसा रखता है|वह व्यक्ति जो बैंक को नियंत्रित करता है|केवल RBI अधिकारी|वह व्यक्ति जो बैंक में पैसा रखता है|Economics_C3|30
36|भारत में 'औपचारिक क्षेत्रक ऋण' की आवश्यकता किसे है?|सभी को|केवल अमीर और संगठित क्षेत्रक को|छोटे किसानों, छोटे व्यापारियों, और गरीब लोगों को|केवल साहूकार को|छोटे किसानों, छोटे व्यापारियों, और गरीब लोगों को|Economics_C3|30
37|अनौपचारिक ऋणों का मुख्य दोष क्या है?|उनकी शर्तें कठोर होती हैं|उनमें कोई ऋणाधार नहीं होता|उच्च ब्याज दर के कारण आय का बड़ा हिस्सा ब्याज में जाता है|वे RBI द्वारा नियंत्रित होते हैं|उच्च ब्याज दर के कारण आय का बड़ा हिस्सा ब्याज में जाता है|Economics_C3|30
38|RBI किस बात के लिए वाणिज्यिक बैंकों को निर्देश देता है?|केवल अमीर लोगों को ऋण|लाभ कमाने के लिए|ऋण का एक हिस्सा छोटे किसानों, लघु उद्योगों आदि को भी देना|केवल साहूकारों को ऋण देना|ऋण का एक हिस्सा छोटे किसानों, लघु उद्योगों आदि को भी देना|Economics_C3|30
39|'क्रेडिट' (साख) की भूमिका अर्थव्यवस्था में क्या होती है?|केवल उत्पादन कम करना|पूंजी निर्माण और आर्थिक गतिविधियों को बढ़ावा देना|केवल ऋण जाल बनाना|केवल भ्रष्टाचार बढ़ाना|पूंजी निर्माण और आर्थिक गतिविधियों को बढ़ावा देना|Economics_C3|30
40|SHG को बैंक से ऋण किस उद्देश्य के लिए मिलता है?|सदस्यों को छोटे ऋण देने के लिए|केवल लाभ कमाने के लिए|विदेशों में निर्यात करने के लिए|केवल लग्जरी सामान खरीदने के लिए|सदस्यों को छोटे ऋण देने के लिए|Economics_C3|30
41|'विनिमय के माध्यम' के रूप में मुद्रा का सबसे बड़ा लाभ क्या है?|वस्तु विनिमय की तुलना में यह दोहरी आवश्यकता की समस्या को समाप्त करता है|यह केवल सोने के रूप में है|यह केवल अमीर लोगों के लिए है|यह मुद्रास्फीति को नियंत्रित करता है|वस्तु विनिमय की तुलना में यह दोहरी आवश्यकता की समस्या को समाप्त करता है|Economics_C3|30
42|ग्रामीण क्षेत्रों में औपचारिक क्षेत्रक का विस्तार क्यों आवश्यक है?|गरीबों को ऋण जाल से बचाने के लिए|केवल शहरी विकास के लिए|केवल उच्च ब्याज दर के लिए|अनौपचारिक क्षेत्रक को बढ़ावा देने के लिए|गरीबों को ऋण जाल से बचाने के लिए|Economics_C3|30
43|SHG में बचत और ऋण देने का निर्णय कौन लेता है?|बैंक अधिकारी|साहूकार|समूह के सदस्य|RBI|समूह के सदस्य|Economics_C3|30
44|साख (Credit) किस स्थिति में 'सकारात्मक भूमिका' निभाती है?|जब उधारकर्ता ऋण जाल में फंस जाता है|जब ऋण उत्पादन बढ़ाने में मदद करता है और आय बढ़ाता है|जब उच्च ब्याज दर होती है|जब कोई ऋणाधार नहीं होता|जब ऋण उत्पादन बढ़ाने में मदद करता है और आय बढ़ाता है|Economics_C3|30
45|साख किस स्थिति में 'नकारात्मक भूमिका' निभाती है?|जब उत्पादन बढ़ता है|जब ब्याज दर कम होती है|जब ऋण का भुगतान आय से नहीं हो पाता और ऋण जाल बन जाता है|जब कोई ऋणाधार नहीं होता|जब ऋण का भुगतान आय से नहीं हो पाता और ऋण जाल बन जाता है|Economics_C3|30
46|SHG किस बात को प्रोत्साहित करते हैं?|केवल ऋण जाल|महिलाओं को आर्थिक रूप से आत्मनिर्भर बनाना|केवल साहूकारों का समर्थन|उच्च ब्याज दर|महिलाओं को आर्थिक रूप से आत्मनिर्भर बनाना|Economics_C3|30
47|बैंकों की ऋण गतिविधियाँ किस पर निर्भर करती हैं?|केवल RBI की शक्ति|जमाकर्ताओं की जमा राशि पर|साहूकारों के ऋण पर|केवल सरकार के बजट पर|जमाकर्ताओं की जमा राशि पर|Economics_C3|30
48|अनौपचारिक क्षेत्रक के ऋण की शर्तें कैसी होती हैं?|अनियमित और अक्सर कठोर|नियमित और पारदर्शी|केवल सरकारी नियम|RBI द्वारा नियंत्रित|अनियमित और अक्सर कठोर|Economics_C3|30
49|भारत में औपचारिक क्षेत्रक से ऋण लेने वाले परिवारों का प्रतिशत किस वर्ग में सबसे कम है?|अमीर परिवार|गरीब परिवार|मध्यम वर्ग|सभी वर्ग|गरीब परिवार|Economics_C3|30
50|मुद्रा का कौन-सा कार्य 'मूल्य का संचयन' (Store of Value) कहलाता है?|इसका उपयोग विनिमय के माध्यम के रूप में किया जाता है|धन को भविष्य के उपयोग के लिए बचाने की क्षमता|केवल ऋण देने की क्षमता|केवल चेक जारी करने की क्षमता|धन को भविष्य के उपयोग के लिए बचाने की क्षमता|Economics_C3|30
