id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
20|भारतीय संविधान में संशोधन की पहल कौन कर सकता है?|केवल राष्ट्रपति|केवल राज्यपाल|केंद्र और राज्य दोनों|केवल केंद्र सरकार|केंद्र और राज्य दोनों|PoliticalScience_C2|30
21|भारत में किसी भी कानून के संवैधानिक प्रावधानों की व्याख्या करने का अधिकार किसे है?|राष्ट्रपति|विधायिका|सर्वोच्च न्यायालय (Supreme Court)|प्रधानमंत्री|सर्वोच्च न्यायालय (Supreme Court)|PoliticalScience_C2|30
22|भारत में भाषाई राज्यों (Linguistic States) का गठन किस आधार पर किया गया?|धर्म|भाषा|क्षेत्रफल|राजधानी|भाषा|PoliticalScience_C2|30
23|भारत में भाषाई राज्यों का गठन कब शुरू हुआ?|1947|1956|1960|2000|1956|PoliticalScience_C2|30
24|केंद्र और राज्यों के बीच संबंध को मजबूत करने के लिए कौन-सा संवैधानिक प्रावधान लाया गया?|भाषाई राज्य|केंद्र-राज्य संबंध में बदलाव|संविधान संशोधन|दल-बदल कानून|केंद्र-राज्य संबंध में बदलाव|PoliticalScience_C2|30
25|गठबंधन सरकार (Coalition Government) की शुरुआत से केंद्र-राज्य संबंधों पर क्या प्रभाव पड़ा?|केंद्र सरकार मजबूत हुई|राज्यों पर केंद्र का नियंत्रण बढ़ा|राज्यों की शक्ति और स्वायत्तता बढ़ी|राज्यों की शक्ति घटी|राज्यों की शक्ति और स्वायत्तता बढ़ी|PoliticalScience_C2|30
26|'सरकारी आयोग' (Sarkaria Commission) का संबंध किससे था?|चुनाव सुधार|केंद्र-राज्य संबंध|भाषाई अल्पसंख्यक|स्थानीय शासन|केंद्र-राज्य संबंध|PoliticalScience_C2|30
27|केंद्र सरकार ने किस वर्ष 'राजभाषा' (Official Language) के रूप में हिंदी को अपनाया?|1947|1950|1965|2000|1950|PoliticalScience_C2|30
28|भारतीय संविधान के अनुसार, हिंदी के अलावा कितनी भाषाओं को अनुसूचित भाषाएँ (Scheduled Languages) माना जाता है?|18|20|21|22|21|PoliticalScience_C2|30
29|भारत में स्थानीय शासन के लिए किस वर्ष एक महत्वपूर्ण संवैधानिक संशोधन किया गया?|1991|1992|1995|2000|1992|PoliticalScience_C2|30
30|1992 के संशोधन द्वारा स्थानीय निकायों के चुनाव में कौन-सी नई अनिवार्यताएँ लाई गईं?|निश्चित अंतराल पर चुनाव|महिलाओं के लिए सीटों का आरक्षण|राज्य चुनाव आयोग की स्थापना|उपरोक्त सभी|उपरोक्त सभी|PoliticalScience_C2|30
31|ग्रामीण क्षेत्रों में स्थानीय स्वशासन को क्या कहा जाता है?|नगर निगम|नगर पालिका|पंचायती राज|ग्राम सभा|पंचायती राज|PoliticalScience_C2|30
32|पंचायती राज व्यवस्था का शीर्ष स्तर (शीर्ष संस्था) क्या है?|ग्राम पंचायत|जिला परिषद (Zila Parishad)|पंचायत समिति|नगर पंचायत|जिला परिषद (Zila Parishad)|PoliticalScience_C2|30
33|शहरी क्षेत्रों में स्थानीय शासन की सबसे बड़ी इकाई क्या है?|नगर पालिका|ग्राम पंचायत|नगर निगम (Municipal Corporation)|महानगर पालिका|नगर निगम (Municipal Corporation)|PoliticalScience_C2|34
34|स्थानीय स्वशासन में कम से कम कितनी सीटें महिलाओं के लिए आरक्षित हैं?|एक-चौथाई|एक-तिहाई|आधा|दो-तिहाई|एक-तिहाई|PoliticalScience_C2|30
35|संघीय सरकार की 'दोहरी उद्देश्य' (Dual Objectives) क्या हैं?|देश की एकता और क्षेत्रीय विविधता का सम्मान|केवल आर्थिक विकास|केवल सैन्य शक्ति|केवल केंद्र सरकार की मजबूती|देश की एकता और क्षेत्रीय विविधता का सम्मान|PoliticalScience_C2|30
36|भारत में 'केंद्र' को ज्यादा शक्तियाँ क्यों दी गई हैं?|क्षेत्रीय संघर्ष से बचने के लिए|गरीबी कम करने के लिए|आतंरिक संघर्ष को रोकने और देश की एकता सुनिश्चित करने के लिए|राज्यों को कमजोर करने के लिए|आतंरिक संघर्ष को रोकने और देश की एकता सुनिश्चित करने के लिए|PoliticalScience_C2|30
37|किस सूची में केंद्र और राज्य दोनों कानून बना सकते हैं?|संघ सूची|समवर्ती सूची|राज्य सूची|अवशिष्ट सूची|समवर्ती सूची|PoliticalScience_C2|30
38|'ग्राम पंचायत' का मुखिया कौन होता है?|विधायक|सरपंच/प्रधान|जिलाधिकारी|ग्राम सचिव|सरपंच/प्रधान|PoliticalScience_C2|30
39|पंचायत समिति के सदस्यों का चुनाव कौन करता है?|केवल ग्राम सभा|ग्राम पंचायत के सदस्य|सभी ग्राम प्रधान|क्षेत्र के सभी मतदाता|क्षेत्र के सभी मतदाता|PoliticalScience_C2|30
40|'नगर निगम' के अध्यक्ष को क्या कहा जाता है?|महापौर (Mayor)|सरपंच|प्रधान|राज्यपाल|महापौर (Mayor)|PoliticalScience_C2|30
41|संघीय व्यवस्था में विवादों का निपटारा कौन करता है?|राष्ट्रपति|प्रधानमंत्री|न्यायपालिका|विधायिका|न्यायपालिका|PoliticalScience_C2|30
42|भारत के संविधान में किस शब्द का उल्लेख नहीं है, लेकिन देश की प्रकृति संघीय है?|गणतंत्र|संघ (Federation)|लोकतंत्र|धर्मनिरपेक्ष|संघ (Federation)|PoliticalScience_C2|30
43|केंद्र और राज्य सरकारों के बीच राजस्व स्रोतों (Revenue Sources) का बँटवारा क्यों आवश्यक है?|स्वतंत्र रूप से कार्य करने के लिए|केवल केंद्र सरकार की आय के लिए|केवल राज्यों के विकास के लिए|आर्थिक स्थिरता के लिए|स्वतंत्र रूप से कार्य करने के लिए|PoliticalScience_C2|30
44|पंचायती राज व्यवस्था में कितने स्तर हैं?|दो|तीन|चार|पाँच|तीन|PoliticalScience_C2|30
45|भारतीय संविधान में 'स्थानीय सरकार' का गठन कब से अनिवार्य हो गया?|1947|1950|1992 के संशोधन के बाद|1980|1992 के संशोधन के बाद|PoliticalScience_C2|30
46|गठबंधन सरकार (Coalition Government) से राज्यों को क्या लाभ मिला?|राज्यों पर केंद्र का दबाव कम हुआ|राज्यों को आर्थिक सहायता नहीं मिली|केंद्र सरकार और मजबूत हुई|राज्यों ने केंद्र से सभी शक्तियाँ छीन लीं|राज्यों पर केंद्र का दबाव कम हुआ|PoliticalScience_C2|30
47|भारतीय संविधान में 'हिंदी' को बढ़ावा देने का प्रावधान क्यों है?|यह सबसे अधिक बोली जाने वाली भाषा है|राज्यों को हिंदी सीखने के लिए मजबूर करने हेतु|राजभाषा के रूप में पहचान सुनिश्चित करने के लिए|केवल उत्तर भारत के लिए|राजभाषा के रूप में पहचान सुनिश्चित करने के लिए|PoliticalScience_C2|30
48|स्थानीय सरकारों के चुनाव की जिम्मेदारी किसकी है?|भारत का चुनाव आयोग|राज्य चुनाव आयोग (State Election Commission)|केंद्र सरकार|राज्य सरकार|राज्य चुनाव आयोग (State Election Commission)|PoliticalScience_C2|30
49|भारत में संघीय व्यवस्था का सफल होना किस पर निर्भर करता है?|राज्यों की अधीनता पर|लोकतांत्रिक राजनीति की भावना और चरित्र पर|केवल केंद्र सरकार की शक्ति पर|केवल न्यायपालिका की शक्ति पर|लोकतांत्रिक राजनीति की भावना और चरित्र पर|PoliticalScience_C2|30
50|भारत में किसी भी राज्य की सीमाओं में बदलाव करने की शक्ति किसे है?|राज्य सरकार|राष्ट्रपति|संसद (Parliament)|सर्वोच्च न्यायालय|संसद (Parliament)|PoliticalScience_C2|30
