id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
30|नेपाल में 2006 के आंदोलन की सफलता का कारण क्या था?|राजा की कमजोरी|सात दलों के गठबंधन, माओवादियों और जनता की एकता|विदेशी सेना का समर्थन|केवल छात्र संगठन|सात दलों के गठबंधन, माओवादियों और जनता की एकता|PoliticalScience_C5|30
31|बोलीविया में 'जल युद्ध' का मुख्य कारण क्या था?|पानी के अधिकार का हनन और कीमतों में वृद्धि|केवल जल प्रदूषण|सरकारी भ्रष्टाचार|विदेशी हस्तक्षेप|पानी के अधिकार का हनन और कीमतों में वृद्धि|PoliticalScience_C5|30
32|नेपाल में 'अंतरिम सरकार' (Interim Government) का गठन कब हुआ?|अप्रैल 2006|जून 2007|दिसंबर 2008|जनवरी 2009|अप्रैल 2006|PoliticalScience_C5|30
33|नेपाल में 'संसद की बहाली' की मांग किसने की थी?|सेना|माओवादी|सात दलों का गठबंधन (SPA)|सभी समूह|सभी समूह|PoliticalScience_C5|30
34|दबाव समूहों को कभी-कभी 'अप्रत्यक्ष लोकतंत्र' (Indirect Democracy) का अंग क्यों कहा जाता है?|वे सीधे सत्ता पर कब्जा कर लेते हैं|वे अप्रत्यक्ष रूप से निर्णय लेने की प्रक्रिया में भाग लेते हैं|वे केवल अमीर लोगों का प्रतिनिधित्व करते हैं|वे चुनाव लड़ते हैं|वे अप्रत्यक्ष रूप से निर्णय लेने की प्रक्रिया में भाग लेते हैं|PoliticalScience_C5|30
35|आंदोलन का 'राजनीतिक प्रभाव' (Political Impact) क्या हो सकता है?|राजनीतिक दलों को नए मुद्दे अपनाने पर मजबूर करना|केवल आर्थिक नीतियाँ बदलना|केवल सेना को मजबूत करना|कोई राजनीतिक प्रभाव नहीं|राजनीतिक दलों को नए मुद्दे अपनाने पर मजबूर करना|PoliticalScience_C5|30
36|भारत में कौन-सा आंदोलन पर्यावरण संरक्षण से संबंधित है?|चिपको आंदोलन|स्वच्छ भारत अभियान|दलित आंदोलन|नर्मदा बचाओ आंदोलन|चिपको आंदोलन|PoliticalScience_C5|30
37|'चिपको आंदोलन' किस राज्य से शुरू हुआ था?|उत्तर प्रदेश (वर्तमान उत्तराखंड)|बिहार|झारखंड|मध्य प्रदेश|उत्तर प्रदेश (वर्तमान उत्तराखंड)|PoliticalScience_C5|30
38|'किसान संगठन' किस प्रकार के दबाव समूह का उदाहरण है?|जनहित समूह|वर्गीकृत हित समूह (Sectional Interest Group)|स्वतंत्र संगठन|धार्मिक समूह|वर्गीकृत हित समूह (Sectional Interest Group)|PoliticalScience_C5|30
39|दबाव समूहों को लोकतंत्र के लिए 'अच्छा' क्यों माना जाता है?|वे विभिन्न हितों और विचारों को आवाज देते हैं|वे केवल एक ही हित का प्रतिनिधित्व करते हैं|वे सीधे चुनाव लड़ते हैं|वे हमेशा सरकार के खिलाफ होते हैं|वे विभिन्न हितों और विचारों को आवाज देते हैं|PoliticalScience_C5|30
40|'सूचना का अधिकार आंदोलन' (RTI Movement) किस देश में शुरू हुआ?|नेपाल|बोलीविया|भारत|अमेरिका|भारत|PoliticalScience_C5|30
41|सूचना का अधिकार आंदोलन (RTI) का मुख्य उद्देश्य क्या था?|सरकारी कर्मचारियों को अधिक वेतन|सरकार में पारदर्शिता और जवाबदेही|निजीकरण को बढ़ावा देना|केवल आर्थिक विकास|सरकार में पारदर्शिता और जवाबदेही|PoliticalScience_C5|30
42|'राजनीतिक दल' और 'दबाव समूह' के बीच संबंध किस प्रकार का होता है?|सीधा प्रतिस्पर्धा|कुछ दबाव समूह राजनीतिक दलों के अंग होते हैं|वे हमेशा एक-दूसरे के विरोधी होते हैं|वे कभी मिलते नहीं हैं|कुछ दबाव समूह राजनीतिक दलों के अंग होते हैं|PoliticalScience_C5|30
43|बोलीविया में जल युद्ध की सफलता ने क्या दिखाया?|लोगों की संगठित शक्ति|केवल सेना की शक्ति|बहुराष्ट्रीय कंपनियों का प्रभुत्व|सरकार की कमजोरी|लोगों की संगठित शक्ति|PoliticalScience_C5|30
44|जन-संघर्ष और आंदोलन का अंतिम लक्ष्य क्या होता है?|जनता के हितों को पूरा करना और लोकतंत्र को मजबूत करना|केवल कानून का उल्लंघन|केवल नेताओं को बदलना|आर्थिक मंदी लाना|जनता के हितों को पूरा करना और लोकतंत्र को मजबूत करना|PoliticalScience_C5|30
45|नेपाल में लोकतंत्र के आंदोलन का मुख्य उद्देश्य क्या था?|सामाजिक संघर्ष को बढ़ाना|लोगों के हाथों में संप्रभुता (Sovereignty) लाना|केवल माओवादी शासन स्थापित करना|राजतंत्र को आधुनिक बनाना|लोगों के हाथों में संप्रभुता (Sovereignty) लाना|PoliticalScience_C5|30
46|'सरकारी कर्मचारी संघ' किस प्रकार के दबाव समूह का उदाहरण है?|जनहित समूह|वर्गीकृत हित समूह|स्वतंत्र संगठन|धार्मिक संगठन|वर्गीकृत हित समूह|PoliticalScience_C5|30
47|दबाव समूह और आंदोलन किस बात में सफल होते हैं?|केवल चुनाव जीतना|समाज के विभिन्न वर्गों को एक साथ लाना|सरकार पर सीधे कब्जा करना|अंतर्राष्ट्रीय व्यापार को नियंत्रित करना|समाज के विभिन्न वर्गों को एक साथ लाना|PoliticalScience_C5|30
48|दबाव समूहों की गतिविधियाँ लोकतंत्र के लिए 'नुकसानदेह' कब हो सकती हैं?|जब वे हिंसा का प्रयोग करें|जब वे केवल एक छोटे समूह के हितों को बढ़ावा दें|जब वे सरकार को प्रभावित करें|जब वे चुनाव लड़ें|जब वे केवल एक छोटे समूह के हितों को बढ़ावा दें|PoliticalScience_C5|30
49|'राजनीतिक प्रतिस्पर्धा' का कौन-सा परिणाम होता है?|विभिन्न समूहों को राजनीतिक शक्ति में भागीदार होने का मौका मिलता है|केवल एक ही दल का प्रभुत्व होता है|समाज में विभाजन खत्म हो जाता है|सेना मजबूत होती है|विभिन्न समूहों को राजनीतिक शक्ति में भागीदार होने का मौका मिलता है|PoliticalScience_C5|30
50|'दबाव समूह' अपनी गतिविधियाँ किस माध्यम से चलाते हैं?|मीडिया|विज्ञापन|हड़ताल और विरोध प्रदर्शन|उपरोक्त सभी|उपरोक्त सभी|PoliticalScience_C5|30
