id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
14|निम्न में से कौन-सा ऊर्जा का 'गैर-परंपरागत स्रोत' (Non-conventional Source) है?|पेट्रोलियम|कोयला|प्राकृतिक गैस|ज्वारीय ऊर्जा (Tidal Energy)|ज्वारीय ऊर्जा (Tidal Energy)|Geography_C5|30
15|कोयला कितने प्रकार का होता है?|दो|तीन|चार|पाँच|चार|Geography_C5|30
16|सर्वोत्तम गुणवत्ता वाला कोयला कौन-सा है?|लिग्नाइट|बिटुमिनस|एंथ्रेसाइट|पीट|एंथ्रेसाइट|Geography_C5|30
17|भारत में सबसे ज्यादा पाया जाने वाला कोयला कौन-सा है?|पीट|लिग्नाइट|बिटुमिनस|एंथ्रेसाइट|बिटुमिनस|Geography_C5|30
18|भारत में कोयला किस भूवैज्ञानिक काल की चट्टानों में पाया जाता है?|गोंडवाना और टर्शियरी|दक्कन ट्रैप|अरावली|विंध्यन|गोंडवाना और टर्शियरी|Geography_C5|30
19|भारत में पेट्रोलियम (Petroleum) का मुख्य स्रोत क्या है?|तलछटी चट्टानें (Sedimentary Rocks)|आग्नेय चट्टानें|कायांतरित चट्टानें|ज्वालामुखी चट्टानें|तलछटी चट्टानें (Sedimentary Rocks)|Geography_C5|30
20|भारत का सबसे पुराना तेल उत्पादक क्षेत्र कौन-सा है?|गुजरात|असम (डिगबोई)|मुंबई हाई|कृष्णा-गोदावरी बेसिन|असम (डिगबोई)|Geography_C5|30
21|भारत का सबसे बड़ा तेल उत्पादक क्षेत्र कौन-सा है?|असम|गुजरात|मुंबई हाई|कृष्णा-गोदावरी बेसिन|मुंबई हाई|Geography_C5|30
22|प्राकृतिक गैस (Natural Gas) को 'पर्यावरण के अनुकूल ईंधन' क्यों माना जाता है?|यह सस्ता है|यह आसानी से उपलब्ध है|इसका परिवहन आसान है|यह कार्बन डाइऑक्साइड का कम उत्सर्जन करता है|यह कार्बन डाइऑक्साइड का कम उत्सर्जन करता है|Geography_C5|30
23|भारत में 'हाइड्रोइलेक्ट्रिक ऊर्जा' (Hydroelectric Power) का प्रमुख स्रोत क्या है?|बांध और नदी घाटी परियोजनाएँ|भूतापीय ऊर्जा|ज्वारीय ऊर्जा|समुद्री लहरें|बांध और नदी घाटी परियोजनाएँ|Geography_C5|30
24|भारत में परमाणु ऊर्जा (Nuclear Energy) का उत्पादन करने वाले मुख्य तत्व कौन-से हैं?|कोयला और पेट्रोलियम|यूरेनियम और थोरियम|लोहा और तांबा|बॉक्साइट और अभ्रक|यूरेनियम और थोरियम|Geography_C5|30
25|भारत में परमाणु ऊर्जा संयंत्र (Nuclear Power Plant) कहाँ स्थित है?|नरोरा|तारापुर|कल्पक्कम|उपरोक्त सभी|उपरोक्त सभी|Geography_C5|30
26|सौर ऊर्जा (Solar Energy) के उपयोग का मुख्य लाभ क्या है?|यह केवल महंगे क्षेत्रों में उपलब्ध है|यह अनवीकरणीय है|यह प्रदूषण मुक्त है|यह केवल रात में काम करता है|यह प्रदूषण मुक्त है|Geography_C5|30
27|भारत में सबसे बड़ा पवन ऊर्जा फार्म कहाँ स्थित है?|राजस्थान|गुजरात|तमिलनाडु|महाराष्ट्र|तमिलनाडु|Geography_C5|30
28|ज्वारीय ऊर्जा (Tidal Energy) उत्पादन के लिए भारत में कौन-सा क्षेत्र उपयुक्त है?|कच्छ की खाड़ी|बंगाल की खाड़ी|अरब सागर|उपरोक्त में से कोई नहीं|कच्छ की खाड़ी|Geography_C5|30
29|खनिज संरक्षण (Conservation of Minerals) क्यों आवश्यक है?|खनिज अनवीकरणीय हैं और उनके निर्माण में लाखों वर्ष लगते हैं।|वे सस्ते हैं।|वे आसानी से उपलब्ध हैं।|उनका उपयोग सीमित करना आसान है।|खनिज अनवीकरणीय हैं और उनके निर्माण में लाखों वर्ष लगते हैं।|Geography_C5|30
30|तांबा (Copper) का मुख्य उपयोग क्या है?|रसोई के बर्तन बनाना|बिजली के तार, इलेक्ट्रॉनिक्स और रसायन उद्योग|इस्पात उद्योग|सीमेंट उद्योग|बिजली के तार, इलेक्ट्रॉनिक्स और रसायन उद्योग|Geography_C5|30
31|सबसे ज्यादा लौह अयस्क (Iron Ore) का उत्पादन करने वाला राज्य कौन-सा है?|कर्नाटक|ओडिशा|झारखंड|छत्तीसगढ़|ओडिशा|Geography_C5|30
32|चुंबकीय गुणों वाला सर्वश्रेष्ठ लौह अयस्क कौन-सा है?|हेमेटाइट|मैग्नेटाइट|लिग्नाइट|सिडेराइट|मैग्नेटाइट|Geography_C5|30
33|उच्च ताप के कारण खनिजों का क्रिस्टलीकरण किस प्रकार की चट्टानों में होता है?|तलछटी चट्टानें|आग्नेय चट्टानें|कायांतरित चट्टानें|तलछटी और आग्नेय दोनों|आग्नेय चट्टानें|Geography_C5|30
34|भूतापीय ऊर्जा (Geothermal Energy) का उत्पादन किस प्रकार होता है?|पृथ्वी के आंतरिक भाग की गर्मी का उपयोग करके|सूर्य की गर्मी का उपयोग करके|पवन ऊर्जा का उपयोग करके|बहते पानी का उपयोग करके|पृथ्वी के आंतरिक भाग की गर्मी का उपयोग करके|Geography_C5|30
35|भारत में 'भूतापीय ऊर्जा' के दो प्रायोगिक परियोजनाएँ कहाँ स्थित हैं?|हिमाचल प्रदेश (मणिकरण) और लद्दाख (पुगा घाटी)|गुजरात और राजस्थान|महाराष्ट्र और गोवा|तमिलनाडु और केरल|हिमाचल प्रदेश (मणिकरण) और लद्दाख (पुगा घाटी)|Geography_C5|30
36|भारत में 'बायोगैस' (Biogas) का मुख्य घटक क्या है?|नाइट्रोजन|कार्बन डाइऑक्साइड|मीथेन|ऑक्सीजन|मीथेन|Geography_C5|30
37|बायोगैस का उत्पादन किस प्रक्रिया द्वारा होता है?|पशु और पौधों के अपशिष्ट का अपघटन|कोयले का दहन|सौर ऊर्जा का उपयोग|समुद्री लहरों का उपयोग|पशु और पौधों के अपशिष्ट का अपघटन|Geography_C5|30
38|खनन को पर्यावरण की दृष्टि से चिंता का विषय क्यों माना जाता है?|वायु और जल प्रदूषण|भूमि का क्षरण|खतरनाक काम करने की स्थिति|उपरोक्त सभी|उपरोक्त सभी|Geography_C5|30
39|लोहे के साथ मैंगनीज को किस अनुपात में मिलाकर स्टील बनाया जाता है?|10%|5%|1%|20%|10%|Geography_C5|30
40|'एलिमेंट ऑफ सरप्राइज' (Element of Surprise) के रूप में कौन-सा खनिज जाना जाता है?|लोहा|पेट्रोलियम|मैंगनीज|यूरेनियम|पेट्रोलियम|Geography_C5|30
41|भारत में 'तांबा' का प्रमुख उत्पादक राज्य कौन-सा है?|झारखंड|मध्य प्रदेश|राजस्थान|उपरोक्त सभी|उपरोक्त सभी|Geography_C5|30
42|कौन-सा खनिज विद्युत का सर्वोत्तम कुचालक (Insulator) है?|लोहा|अभ्रक|तांबा|सोना|अभ्रक|Geography_C5|30
43|झारखंड के बाद सबसे बड़ा कोयला उत्पादक राज्य कौन-सा है?|पश्चिम बंगाल|ओडिशा|छत्तीसगढ़|मध्य प्रदेश|ओडिशा|Geography_C5|30
44|सबसे बड़ी 'सौर ऊर्जा' परियोजना भारत में कहाँ स्थित है?|भाड़ला (राजस्थान)|मणिकरण (हिमाचल प्रदेश)|पुगा घाटी (लद्दाख)|कच्छ की खाड़ी (गुजरात)|भाड़ला (राजस्थान)|Geography_C5|30
45|जल विद्युत ऊर्जा किस प्रकार के संसाधन का उदाहरण है?|परंपरागत और नवीकरणीय|परंपरागत और अनवीकरणीय|गैर-परंपरागत और नवीकरणीय|गैर-परंपरागत और अनवीकरणीय|परंपरागत और नवीकरणीय|Geography_C5|30
46|गोंडवाना कोयले का भंडार भारत में किस नदी घाटी में पाया जाता है?|गंगा|दामोदर|गोदावरी|कावेरी|दामोदर|Geography_C5|30
47|खनिज का संकेंद्रण (Concentration) किस प्रकार की चट्टानों में अधिक होता है?|तलछटी चट्टानों में|आग्नेय चट्टानों में|कायांतरित चट्टानों में|आग्नेय और कायांतरित चट्टानों में|आग्नेय और कायांतरित चट्टानों में|Geography_C5|30
48|निम्न में से कौन-सा खनिज सीमेंट उद्योग के लिए आवश्यक है?|चूना पत्थर (Limestone)|अभ्रक|सोना|पेट्रोलियम|चूना पत्थर (Limestone)|Geography_C5|30
49|भारत में परमाणु ऊर्जा के लिए सबसे बड़ा भंडार किस तत्व का है?|यूरेनियम|थोरियम|प्लूटोनियम|लिथियम|थोरियम|Geography_C5|30
50|खनिजों का निष्कर्षण (Extraction) किसके द्वारा किया जाता है?|खनन, कुएँ खोदना और प्रवेधन|केवल खनन|केवल कुएँ खोदना|केवल प्रवेधन|खनन, कुएँ खोदना और प्रवेधन|Geography_C5|30
