id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
83|'बच्चों को बुलाओ' - 'बच्चों को' में कौन-सा कारक है?|कर्ता|कर्म|करण|संप्रदान|कर्म|Hindi_Grammar_L_V_K|30
84|'राम की गाय चर रही है' - 'राम की' में कौन-सा कारक है?|कर्म|संबंध|अधिकरण|करण|संबंध|Hindi_Grammar_L_V_K|30
85|क्रिया को करने वाला क्या कहलाता है?|कर्म|करण|कर्ता|संप्रदान|कर्ता|Hindi_Grammar_L_V_K|30
86|'वह घर पर है' - 'पर' किस कारक का चिन्ह है?|करण|संबंध|अधिकरण|अपादान|अधिकरण|Hindi_Grammar_L_V_K|30
87|'पिताजी ने बेटे को बुलाया' - 'बेटे को' में कौन-सा कारक है?|कर्ता|कर्म|संप्रदान|संबंध|कर्म|Hindi_Grammar_L_V_K|30
88|'हे भगवान, मेरी रक्षा करो!' - 'हे भगवान' में कौन-सा कारक है?|कर्ता|कर्म|सम्बोधन|संबंध|सम्बोधन|Hindi_Grammar_L_V_K|30
89|'में' और 'पर' किस कारक के चिन्ह हैं?|संबंध|संप्रदान|अधिकरण|अपादान|अधिकरण|Hindi_Grammar_L_V_K|30
90|'साँप बिल से बाहर निकला' - 'बिल से' में कौन-सा कारक है?|करण|अपादान|संबंध|कर्म|अपादान|Hindi_Grammar_L_V_K|30
91|'शिमला' शब्द का लिंग क्या है?|पुल्लिंग|स्त्रीलिंग|उभयलिंग|नपुंसक लिंग|पुल्लिंग|Hindi_Grammar_L_V_K|30
92|'तुलसी' शब्द का लिंग क्या है?|पुल्लिंग|स्त्रीलिंग|उभयलिंग|नपुंसक लिंग|स्त्रीलिंग|Hindi_Grammar_L_V_K|30
93|'को' विभक्ति चिन्ह किस कारक का है?|कर्म और संप्रदान|करण और अपादान|संबंध और अधिकरण|कर्ता और कर्म|कर्म और संप्रदान|Hindi_Grammar_L_V_K|30
94|'सज्जन' का स्त्रीलिंग क्या है?|सज्जना|सज्जिनी|सज्जनता|सज्जा|सज्जना|Hindi_Grammar_L_V_K|30
95|'सेना' शब्द का वचन क्या है?|एकवचन|बहुवचन|दोनों|कोई नहीं|एकवचन|Hindi_Grammar_L_V_K|30
96|'लड़की' का बहुवचन रूप क्या है?|लड़कियाँ|लड़कीयाँ|लड़कियों|लड़किये|लड़कियाँ|Hindi_Grammar_L_V_K|30
97|'सम्बोधन कारक' में किस विभक्ति का प्रयोग होता है?|ने|को|का|कोई नहीं (विभक्ति नहीं)|कोई नहीं (विभक्ति नहीं)|Hindi_Grammar_L_V_K|30
98|'मेरा भाई' - यहाँ 'भाई' शब्द का वचन क्या है?|एकवचन|बहुवचन|द्विवचन|कोई नहीं|एकवचन|Hindi_Grammar_L_V_K|30
99|'महोदय' शब्द का स्त्रीलिंग क्या है?|महोदयी|महोदयनी|महोदया|महोदेया|महोदया|Hindi_Grammar_L_V_K|30
100|'बालक पुस्तक पढ़ता है' - 'बालक' में कौन-सा कारक है?|कर्म|करण|कर्ता|संप्रदान|कर्ता|Hindi_Grammar_L_V_K|30
