id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
41|'आकाश' का पर्यायवाची शब्द क्या है?|व्योम|शून्य|अंबर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
42|'अंधेरा' का पर्यायवाची शब्द है:|तम|तिमिर|अंधकार|ये सभी|ये सभी|Hindi_Grammar_P_V|30
43|'घोड़ा' का पर्यायवाची शब्द नहीं है:|अश्व|हय|तुरंग|गज|गज|Hindi_Grammar_P_V|30
44|'गंगा' का पर्यायवाची शब्द क्या है?|भागीरथी|कालिंदी|यमुना|गोमती|भागीरथी|Hindi_Grammar_P_V|30
45|'घर' का पर्यायवाची शब्द क्या है?|गृह|आवास|सदन|ये सभी|ये सभी|Hindi_Grammar_P_V|30
46|'मित्र' का पर्यायवाची शब्द क्या है?|सखा|दोस्त|सहचर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
47|'स्त्री' का पर्यायवाची शब्द है:|नारी|महिला|वनिता|ये सभी|ये सभी|Hindi_Grammar_P_V|30
48|'सूर्य' का पर्यायवाची शब्द नहीं है:|दिनकर|रवि|शशि|भास्कर|शशि|Hindi_Grammar_P_V|30
49|'पक्षी' का पर्यायवाची शब्द है:|अंडज|विहग|शकुनि|ये सभी|ये सभी|Hindi_Grammar_P_V|30
50|'पानी' का पर्यायवाची शब्द है:|नीर|सलिल|वारि|ये सभी|ये सभी|Hindi_Grammar_P_V|30
51|'अल्प' का विलोम शब्द क्या है?|अधिक|कम|ज्यादा|थोड़ा|अधिक|Hindi_Grammar_P_V|30
52|'अनुराग' का विलोम शब्द क्या है?|विराग|राग|सुराग|रागिनि|विराग|Hindi_Grammar_P_V|30
53|'आरंभ' का विलोम शब्द क्या है?|अनांरभ|शुरुआत|अंत|उद्घाटन|अंत|Hindi_Grammar_P_V|30
54|'उदार' का विलोम शब्द क्या है?|समान|अनुदार|कृपण|दयालु|कृपण|Hindi_Grammar_P_V|30
55|'इच्छा' का विलोम शब्द क्या है?|अनिच्छा|कामना|आकांक्षा|अभिलाषा|अनिच्छा|Hindi_Grammar_P_V|30
56|'कीर्ति' का विलोम शब्द क्या है?|अपकीर्ति|यश|प्रसिद्धि|अपयश|अपकीर्ति|Hindi_Grammar_P_V|30
57|'गरल' का विलोम शब्द क्या है?|अमृत|विष|जहर|पियूष|अमृत|Hindi_Grammar_P_V|30
58|'जड़' का विलोम शब्द क्या है?|मूल|चेतन|मूल|पत्ता|चेतन|Hindi_Grammar_P_V|30
59|'ताप' का विलोम शब्द क्या है?|गर्मी|शीत|उष्ण|ठंडा|शीत|Hindi_Grammar_P_V|30
60|'दोष' का विलोम शब्द क्या है?|गुण|अवगुण|बुराई|दोषी|गुण|Hindi_Grammar_P_V|30
61|'देवता' का पर्यायवाची शब्द क्या है?|सुर|असुर|दानव|राक्षस|सुर|Hindi_Grammar_P_V|30
62|'तालाब' का पर्यायवाची शब्द है:|सरोवर|जलद|पयोधि|सागर|सरोवर|Hindi_Grammar_P_V|30
63|'पत्थर' का पर्यायवाची शब्द क्या है?|पाहन|पाषाण|प्रस्तर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
64|'पुष्प' का पर्यायवाची शब्द क्या है?|फूल|सुमन|कुसुम|ये सभी|ये सभी|Hindi_Grammar_P_V|30
65|'मछली' का पर्यायवाची शब्द क्या है?|मीन|मकर|जलचर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
66|'वायु' का पर्यायवाची शब्द नहीं है:|अनिल|पवन|समीर|अनल|अनल|Hindi_Grammar_P_V|30
67|'शत्रु' का पर्यायवाची शब्द क्या है?|अरि|रिपु|दुश्मन|ये सभी|ये सभी|Hindi_Grammar_P_V|30
68|'सर्प' का पर्यायवाची शब्द क्या है?|अहि|भुजंग|विषधर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
69|'सोना' का पर्यायवाची शब्द क्या है?|कनक|स्वर्ण|हाटक|ये सभी|ये सभी|Hindi_Grammar_P_V|30
70|'हाथी' का पर्यायवाची शब्द है:|गज|हस्ती|कुंजर|ये सभी|ये सभी|Hindi_Grammar_P_V|30
71|'दूर' का विलोम शब्द क्या है?|नजदीक|निकट|पास|ये सभी|ये सभी|Hindi_Grammar_P_V|30
72|'नूतन' का विलोम शब्द क्या है?|नया|पुरातन|नवीन|आधुनिक|पुरातन|Hindi_Grammar_P_V|30
73|'निंदा' का विलोम शब्द क्या है?|स्तुति|प्रशंसा|वंदना|ये सभी|स्तुति|Hindi_Grammar_P_V|30
74|'पाप' का विलोम शब्द क्या है?|पुण्य|अपराध|दोष|पापी|पुण्य|Hindi_Grammar_P_V|30
75|'पुरस्कार' का विलोम शब्द क्या है?|सम्मान|इनाम|दण्ड|उपहार|दण्ड|Hindi_Grammar_P_V|30
76|'प्रशंसा' का विलोम शब्द क्या है?|निंदा|बड़ाई|तारीफ|स्तुति|निंदा|Hindi_Grammar_P_V|30
77|'बुराई' का विलोम शब्द क्या है?|अच्छा|भला| अच्छाई|ये सभी| अच्छाई|Hindi_Grammar_P_V|30
78|'बंधन' का विलोम शब्द क्या है?|जेल|मुक्ति|कैद|बन्धन|मुक्ति|Hindi_Grammar_P_V|30
79|'मित्र' का विलोम शब्द क्या है?|सखा|दोस्त|शत्रु|संगी|शत्रु|Hindi_Grammar_P_V|30
80|'यश' का विलोम शब्द क्या है?|अपयश|कीर्ति|प्रसिद्धि|ख्याति|अपयश|Hindi_Grammar_P_V|30
81|'पुत्री' का पर्यायवाची शब्द क्या है?|तनया|सुता|आत्मजा|ये सभी|ये सभी|Hindi_Grammar_P_V|30
82|'वन' का पर्यायवाची शब्द क्या है?|जंगल|कानन|अरण्य|ये सभी|ये सभी|Hindi_Grammar_P_V|30
83|'हाथ' का पर्यायवाची शब्द है:|कर|पाणि|हस्त|ये सभी|ये सभी|Hindi_Grammar_P_V|30
84|'कृष्ण' का पर्यायवाची शब्द क्या है?|गोपाल|माधव|मोहन|ये सभी|ये सभी|Hindi_Grammar_P_V|30
85|'चाँद' का पर्यायवाची शब्द क्या है?|शशि|चंद्रमा|शशांक|ये सभी|ये सभी|Hindi_Grammar_P_V|30
86|'किरण' का पर्यायवाची शब्द है:|अंशु|रश्मि|मयूख|ये सभी|ये सभी|Hindi_Grammar_P_V|30
87|'जंगल' का पर्यायवाची शब्द नहीं है:|वन|कानन|पावक|अरण्य|पावक|Hindi_Grammar_P_V|30
88|'अतिथि' का पर्यायवाची शब्द है:|मेहमान|पाहुन|अभ्यागत|ये सभी|ये सभी|Hindi_Grammar_P_V|30
89|'शरीर' का पर्यायवाची शब्द क्या है?|काया|तनु|देह|ये सभी|ये सभी|Hindi_Grammar_P_V|30
90|'सुंदर' का पर्यायवाची शब्द है:|चारु|रमणीय|ललित|ये सभी|ये सभी|Hindi_Grammar_P_V|30
91|'राग' का विलोम शब्द क्या है?|विराग|रंग|सुराग|द्वेष|द्वेष|Hindi_Grammar_P_V|30
92|'राजा' का विलोम शब्द क्या है?|महाराजा|रानी|रंक|सम्राट|रंक|Hindi_Grammar_P_V|30
93|'विरोध' का विलोम शब्द क्या है?|पक्ष|समर्थन|विरुद्ध|प्रतिरोध|समर्थन|Hindi_Grammar_P_V|30
94|'शांत' का विलोम शब्द क्या है?|अशांत|मौन|चुप|शांतम|अशांत|Hindi_Grammar_P_V|30
95|'सजीव' का विलोम शब्द क्या है?|निर्जीव|जीवित|सचेत|प्राण|निर्जीव|Hindi_Grammar_P_V|30
96|'संक्षेप' का विलोम शब्द क्या है?|संक्षिप्त|विस्तार|छोटा|सारांश|विस्तार|Hindi_Grammar_P_V|30
97|'साकार' का विलोम शब्द क्या है?|आकार|निराकार|विराकार|उपकार|निराकार|Hindi_Grammar_P_V|30
98|'ज्ञान' का विलोम शब्द क्या है?|अज्ञान|विज्ञान|चेतना|समझ|अज्ञान|Hindi_Grammar_P_V|30
99|'हर्ष' का विलोम शब्द क्या है?|खुशी|विषाद|प्रसन्नता|उल्लास|विषाद|Hindi_Grammar_P_V|30
100|'क्षणिक' का विलोम शब्द क्या है?|स्थाई|अल्पकाल|नश्वर|अस्थाई|स्थाई|Hindi_Grammar_P_V|30
