id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
48|'जैसा करोगे, वैसा भरोगे' - इस वाक्य में 'जैसा-वैसा' कौन सा सर्वनाम है?|प्रश्नवाचक|निजवाचक|संबंधवाचक|निश्चयवाचक|संबंधवाचक|Hindi_Grammar_C_S_V|30
49|'तुम क्या खा रहे हो?' - इस वाक्य में 'क्या' कौन सा सर्वनाम है?|निश्चयवाचक|अनिश्चयवाचक|प्रश्नवाचक|निजवाचक|प्रश्नवाचक|Hindi_Grammar_C_S_V|30
50|'मैं अपना काम स्वयं करता हूँ' - इस वाक्य में 'स्वयं' कौन सा सर्वनाम है?|निजवाचक|पुरुषवाचक|अनिश्चयवाचक|निश्चयवाचक|निजवाचक|Hindi_Grammar_C_S_V|30
51|'उसने कुछ नहीं खाया' - इस वाक्य में 'कुछ' कौन सा सर्वनाम है?|निश्चयवाचक|अनिश्चयवाचक|प्रश्नवाचक|संबंधवाचक|अनिश्चयवाचक|Hindi_Grammar_C_S_V|30
52|'तुम्हारा नाम क्या है?' - इस वाक्य में सर्वनाम है:|नाम|तुम्हारा|क्या|दोनों 'तुम्हारा' और 'क्या'|दोनों 'तुम्हारा' और 'क्या'|Hindi_Grammar_C_S_V|30
53|'हम' शब्द किस सर्वनाम का उदाहरण है?|उत्तम पुरुष बहुवचन|मध्यम पुरुष एकवचन|अन्य पुरुष बहुवचन|निजवाचक|उत्तम पुरुष बहुवचन|Hindi_Grammar_C_S_V|30
54|'जिसकी लाठी, उसकी भैंस' में कौन-सा सर्वनाम है?|निश्चयवाचक|संबंधवाचक|प्रश्नवाचक|पुरुषवाचक|संबंधवाचक|Hindi_Grammar_C_S_V|30
55|जब कोई सर्वनाम किसी संज्ञा की ओर संकेत करे तो वह हो सकता है:|निजवाचक|प्रश्नवाचक|निश्चयवाचक|संबंधवाचक|निश्चयवाचक|Hindi_Grammar_C_S_V|30
56|'हमने' किस सर्वनाम का रूपांतरण है?|तुम|वह|मैं|ये|मैं|Hindi_Grammar_C_S_V|30
57|'अपने-आप' किस सर्वनाम के लिए प्रयुक्त होता है?|पुरुषवाचक|निश्चयवाचक|निजवाचक|संबंधवाचक|निजवाचक|Hindi_Grammar_C_S_V|30
58|सर्वनाम का प्रयोग होता है:|संज्ञा को दोहराने से बचने के लिए|संज्ञा की विशेषता बताने के लिए|क्रिया की विशेषता बताने के लिए|वाक्य को लंबा करने के लिए|संज्ञा को दोहराने से बचने के लिए|Hindi_Grammar_C_S_V|30
59|'किसी' शब्द किस सर्वनाम का उदाहरण है?|निश्चयवाचक|प्रश्नवाचक|संबंधवाचक|अनिश्चयवाचक|अनिश्चयवाचक|Hindi_Grammar_C_S_V|30
60|सर्वनाम के भेद में कौन-सा शामिल नहीं है?|व्यक्तिवाचक|पुरुषवाचक|प्रश्नवाचक|संबंधवाचक|व्यक्तिवाचक|Hindi_Grammar_C_S_V|30
61|'वह' सर्वनाम का बहुवचन क्या है?|ये|उन|वे|उस|वे|Hindi_Grammar_C_S_V|30
62|'कौन' शब्द किस सर्वनाम का उदाहरण है?|निजवाचक|प्रश्नवाचक|निश्चयवाचक|संबंधवाचक|प्रश्नवाचक|Hindi_Grammar_C_S_V|30
63|'तुम्हें' किस पुरुषवाचक सर्वनाम के अंतर्गत आता है?|उत्तम पुरुष|मध्यम पुरुष|अन्य पुरुष|कोई नहीं|मध्यम पुरुष|Hindi_Grammar_C_S_V|30
64|'आप क्या कर रहे हैं?' में 'आप' कौन-सा सर्वनाम है?|निजवाचक|पुरुषवाचक (मध्यम पुरुष)|निश्चयवाचक|प्रश्नवाचक|पुरुषवाचक (मध्यम पुरुष)|Hindi_Grammar_C_S_V|30
65|'किसे' शब्द कौन सा सर्वनाम है?|संबंधवाचक|प्रश्नवाचक|अनिश्चयवाचक|निजवाचक|प्रश्नवाचक|Hindi_Grammar_C_S_V|30
66|'उसको' किस सर्वनाम का उदाहरण है?|उत्तम पुरुष|मध्यम पुरुष|अन्य पुरुष|निजवाचक|अन्य पुरुष|Hindi_Grammar_C_S_V|30
67|'हमसे' शब्द किस पुरुषवाचक सर्वनाम का उदाहरण है?|उत्तम पुरुष|मध्यम पुरुष|अन्य पुरुष|संबंधवाचक|उत्तम पुरुष|Hindi_Grammar_C_S_V|30
68|'यह' सर्वनाम का प्रयोग किसके लिए होता है?|दूर की वस्तु|पास की वस्तु|संबंध बताने|प्रश्न पूछने|पास की वस्तु|Hindi_Grammar_C_S_V|30
69|'तुम्हारा' शब्द है:|क्रिया|संज्ञा|सर्वनाम|विशेषण|सर्वनाम|Hindi_Grammar_C_S_V|30
70|'जिसको' शब्द किस सर्वनाम से संबंधित है?|प्रश्नवाचक|निश्चयवाचक|संबंधवाचक|अनिश्चयवाचक|संबंधवाचक|Hindi_Grammar_C_S_V|30
71|जो शब्द संज्ञा या सर्वनाम की विशेषता बताते हैं, उन्हें क्या कहते हैं?|क्रिया|क्रिया-विशेषण|विशेषण|अव्यय|विशेषण|Hindi_Grammar_C_S_V|30
72|विशेषण के मुख्य रूप से कितने भेद होते हैं?|तीन|चार|पाँच|छह|चार|Hindi_Grammar_C_S_V|30
73|'काला घोड़ा' में 'काला' क्या है?|संज्ञा|विशेषण|क्रिया|क्रिया-विशेषण|विशेषण|Hindi_Grammar_C_S_V|30
74|विशेषण के भेद में कौन-सा शामिल नहीं है?|गुणवाचक|संख्यावाचक|पुरुषवाचक|परिमाणवाचक|पुरुषवाचक|Hindi_Grammar_C_S_V|30
75|'दस किलो चावल' में 'दस किलो' किस प्रकार का विशेषण है?|गुणवाचक|संख्यावाचक|परिमाणवाचक|सार्वनामिक|परिमाणवाचक|Hindi_Grammar_C_S_V|30
76|'ईमानदार' शब्द कौन-सा विशेषण है?|संख्यावाचक|परिमाणवाचक|गुणवाचक|सार्वनामिक|गुणवाचक|Hindi_Grammar_C_S_V|30
77|'कुछ लोग आ रहे हैं' - इस वाक्य में 'कुछ' किस प्रकार का विशेषण है?|निश्चित संख्यावाचक|अनिश्चित संख्यावाचक|निश्चित परिमाणवाचक|अनिश्चित परिमाणवाचक|अनिश्चित संख्यावाचक|Hindi_Grammar_C_S_V|30
78|'दो मीटर कपड़ा' में 'दो मीटर' कौन-सा विशेषण है?|निश्चित संख्यावाचक|अनिश्चित संख्यावाचक|निश्चित परिमाणवाचक|अनिश्चित परिमाणवाचक|निश्चित परिमाणवाचक|Hindi_Grammar_C_S_V|30
79|'यह लड़की सुंदर है' - इस वाक्य में 'सुंदर' विशेषण किसकी विशेषता बता रहा है?|यह|लड़की|है|कोई नहीं|लड़की|Hindi_Grammar_C_S_V|30
80|जो विशेषण संज्ञा से पहले आता है, उसे क्या कहते हैं?|विधेय विशेषण|उद्देश्य विशेषण (विशेष्य विशेषण)|प्रविशेषण|क्रिया विशेषण|उद्देश्य विशेषण (विशेष्य विशेषण)|Hindi_Grammar_C_S_V|30
81|'यह मेरा घर है' - इस वाक्य में 'मेरा' कौन-सा विशेषण है?|गुणवाचक|संख्यावाचक|परिमाणवाचक|सार्वनामिक|सार्वनामिक|Hindi_Grammar_C_S_V|30
82|'पाँच लड़के खेल रहे हैं' - 'पाँच' कौन-सा विशेषण है?|निश्चित संख्यावाचक|अनिश्चित संख्यावाचक|निश्चित परिमाणवाचक|अनिश्चित परिमाणवाचक|निश्चित संख्यावाचक|Hindi_Grammar_C_S_V|30
83|'अधिक' किस अवस्था का विशेषण है?|मूलावस्था|उत्तरावस्था|उत्तमावस्था|इनमें से कोई नहीं|मूलावस्था|Hindi_Grammar_C_S_V|30
84|'सबसे सुंदर' किस अवस्था का विशेषण है?|मूलावस्था|उत्तरावस्था|उत्तमावस्था|कोई नहीं|उत्तमावस्था|Hindi_Grammar_C_S_V|30
85|'राम श्याम से अधिक मोटा है' - इस वाक्य में 'अधिक मोटा' किस अवस्था में है?|मूलावस्था|उत्तरावस्था|उत्तमावस्था|कोई नहीं|उत्तरावस्था|Hindi_Grammar_C_S_V|30
86|'वह आदमी कल आया था' - इस वाक्य में 'वह' क्या है?|सर्वनाम|गुणवाचक विशेषण|सार्वनामिक विशेषण|क्रिया|सार्वनामिक विशेषण|Hindi_Grammar_C_S_V|30
87|'थोड़ा दूध लाओ' - इस वाक्य में 'थोड़ा' कौन-सा विशेषण है?|निश्चित परिमाणवाचक|अनिश्चित परिमाणवाचक|निश्चित संख्यावाचक|अनिश्चित संख्यावाचक|अनिश्चित परिमाणवाचक|Hindi_Grammar_C_S_V|30
88|'अच्छा' विशेषण की उत्तमावस्था क्या होगी?|अधिक अच्छा|सबसे अच्छा|बहुत अच्छा|अच्छी|सबसे अच्छा|Hindi_Grammar_C_S_V|30
89|'तेज' शब्द से कौन-सा विशेषण बनेगा?|तेजस|तेजस्वी|तेजी|तेजू|तेजस्वी|Hindi_Grammar_C_S_V|30
90|विशेषण जिसकी विशेषता बताता है, उसे क्या कहते हैं?|क्रिया|सर्वनाम|विशेष्य|उपमान|विशेष्य|Hindi_Grammar_C_S_V|30
91|'मेरा' कौन सा विशेषण है?|गुणवाचक|सार्वनामिक|संख्यावाचक|परिमाणवाचक|सार्वनामिक|Hindi_Grammar_C_S_V|30
92|'गुणवाचक' विशेषण में क्या शामिल नहीं है?|रंग|दशा|संख्या|स्वाद|संख्या|Hindi_Grammar_C_S_V|30
93|'पापी' शब्द है:|संज्ञा|सर्वनाम|विशेषण|क्रिया|विशेषण|Hindi_Grammar_C_S_V|30
94|'चार गुना' शब्द कौन-सा विशेषण है?|गणनावाचक|क्रमवाचक|आवृत्तिवाचक|समुदायवाचक|आवृत्तिवाचक|Hindi_Grammar_C_S_V|30
95|'एक लड़की' में 'एक' किस प्रकार का विशेषण है?|निश्चित संख्यावाचक|अनिश्चित संख्यावाचक|सार्वनामिक|गुणवाचक|निश्चित संख्यावाचक|Hindi_Grammar_C_S_V|30
96|विशेषण की तुलनात्मक अवस्थाएँ कितनी होती हैं?|दो|तीन|चार|पाँच|तीन|Hindi_Grammar_C_S_V|30
97|'बड़ा' शब्द का उत्तरावस्था रूप क्या है?|बड़ी|बड़ातर|बड़ातम|अधिक बड़ा|अधिक बड़ा|Hindi_Grammar_C_S_V|30
98|'परिश्रमी छात्र' में 'परिश्रमी' क्या है?|विशेष्य|संज्ञा|विशेषण|क्रिया|विशेषण|Hindi_Grammar_C_S_V|30
99|'बहुत' शब्द जो विशेषण की विशेषता बताए, क्या कहलाता है?|क्रिया-विशेषण|प्रविशेषण|सार्वनामिक विशेषण|संज्ञा|प्रविशेषण|Hindi_Grammar_C_S_V|30
100|निम्न में से कौन गुणवाचक विशेषण का उदाहरण है?|चार|कुछ|पीला|वह|पीला|Hindi_Grammar_C_S_V|30
