id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
15|'गम और चार दिन, सितम और चार दिन' - इन पंक्तियों में 'चार दिन' किसका प्रतीक है?|लंबे समय का|बहुत थोड़े समय का|अनिश्चित समय का|एक महीने का|बहुत थोड़े समय का|Non-Hindi_C1|30
16|कविता में किस पर यकीन करने को कहा गया है?|हार पर|दुश्मनों पर|स्वर्ग के अस्तित्व पर|जीत पर|स्वर्ग के अस्तित्व पर|Non-Hindi_C1|30
17|'बुरी है आग पेट की, बुरे हैं दिल के दाग ये' - यहाँ 'पेट की आग' का क्या मतलब है?|ईर्ष्या|क्रोध|भूख|बीमारी|भूख|Non-Hindi_C1|30
18|'ये दाग' किन्हें कहा गया है?|अच्छे कामों को|ज़ुल्म और शोषण को|सुंदरता को|कपड़ों के दाग को|ज़ुल्म और शोषण को|Non-Hindi_C1|30
19|कवि इन 'दागों' को क्या करना चाहता है?|बनाए रखना|मिटा देना|छुपा देना|बढ़ा देना|मिटा देना|Non-Hindi_C1|30
20|कविता का मूल स्वर क्या है?|पलायनवाद|अंधकार|आशावाद और क्रांति|समर्पण|आशावाद और क्रांति|Non-Hindi_C1|30
21|'ज़मीं के पेट में पली अगन, पले हैं जलजले' - यहाँ 'जलजले' का क्या अर्थ है?|बाढ़|तूफान|भूकंप|शांति|भूकंप|Non-Hindi_C1|30
22|ये 'अगन' और 'जलजले' किसका प्रतीक हैं?|विनाश का|शांति का|क्रांति और बदलाव का|स्थिरता का|क्रांति और बदलाव का|Non-Hindi_C1|30
23|'विनाश' का विलोम शब्द क्या है?|निर्माण|सृजन|विध्वंस|तबाही|सृजन|Non-Hindi_C1|30
24|'हजार भेष धर के आईं मौत तेरे द्वार पर' - इस पंक्ति में कवि क्या कहना चाहता है?|जीवन सरल है|अनेक मुश्किलें आईं|मौत निश्चित है|जीवन में कोई खतरा नहीं|अनेक मुश्किलें आईं|Non-Hindi_C1|30
25|कवि के अनुसार, इन मुश्किलों का सामना कैसे करना चाहिए?|हार मानकर|भागकर|उन्हें हराकर|चुप रहकर|उन्हें हराकर|Non-Hindi_C1|30
26|'तू जिंदा है तो...' कैसी कविता है?|प्रार्थना गीत|प्रेरणादायक गीत|शोक गीत|विवाह गीत|प्रेरणादायक गीत|Non-Hindi_C1|30
27|कवि ने 'स्वराज' का क्या अर्थ बताया है?|अपना राज्य|पूर्ण स्वतंत्रता|पराधीनता|धन-दौलत|पूर्ण स्वतंत्रता|Non-Hindi_C1|30
28|कविता में किसके राज का अंत होने की बात कही गई है?|राजा के|ज़ुल्म के|जनता के|अच्छाई के|ज़ुल्म के|Non-Hindi_C1|30
29|'सितम' शब्द का अर्थ क्या है?|प्यार|अन्याय या ज़ुल्म|खुशी|शांति|अन्याय या ज़ुल्म|Non-Hindi_C1|30
30|'अगर कहीं है स्वर्ग तो, उतार ला ज़मीन पर' पंक्ति में कौन सा भाव है?|आह्वान|निवेदन|प्रश्न|आश्चर्य|आह्वान|Non-Hindi_C1|30
31|कविता के अनुसार हमें किस तरह जीना चाहिए?|निराशा में|हौसले और उम्मीद के साथ|डरकर|अकेले|हौसले और उम्मीद के साथ|Non-Hindi_C1|30
32|'ज़िंदगी की जीत' में यकीन किसे है?|कवि को|लोगों को|दुश्मनों को|किसी को नहीं|कवि को|Non-Hindi_C1|30
33|कविता में 'चमन' को किसकी ज़रूरत है?|पतझड़ की|बहार की|काँटों की|सूखे की|बहार की|Non-Hindi_C1|30
34|'नई सुबह' के संग क्या मिलने की उम्मीद है?|नया दुःख|नई रोशनी और सुख|वही पुरानी रात|अंधेरा|नई रोशनी और सुख|Non-Hindi_C1|30
35|कवि मुसीबतों को क्या समझता है?|स्थायी|अस्थायी|अनंत|असंभव|अस्थायी|Non-Hindi_C1|30
36|'एक दिन बनेंगे इंकलाब ये' - यहाँ 'इंकलाब' का क्या मतलब है?|बड़ा बदलाव या क्रांति|समझौता|शांति|युद्ध|बड़ा बदलाव या क्रांति|Non-Hindi_C1|30
37|कवि के अनुसार, जनता के राज में कौन टिक नहीं पाएगा?|राजा|जनता|ज़ुल्म करने वाले शासक|गरीब|ज़ुल्म करने वाले शासक|Non-Hindi_C1|30
38|'शंकर शैलेन्द्र' किस लिए प्रसिद्ध हैं?|कहानीकार|उपन्यासकार|गीतकार और कवि|नाटककार|गीतकार और कवि|Non-Hindi_C1|30
39|कविता में 'हार' का विलोम क्या है?|पराजय|विजय|जीत|सफलता|जीत|Non-Hindi_C1|30
40|'दिल के दाग' धुलने का क्या तात्पर्य है?|दिल साफ़ होना|कष्टों का समाप्त होना|कपड़े धुलना|बीमार होना|कष्टों का समाप्त होना|Non-Hindi_C1|30
41|कवि किसे गुजर जाने की बात कर रहा है?|खुशी के दिन|गम और सितम के दिन|बचपन के दिन|जवानी के दिन|गम और सितम के दिन|Non-Hindi_C1|30
42|'भेष' शब्द का क्या अर्थ है?|घर|रूप|देश|रास्ता|रूप|Non-Hindi_C1|30
43|कविता में मौत को किस रूप में प्रस्तुत किया गया है?|मित्र|शत्रु|एक चुनौती|एक वरदान|एक चुनौती|Non-Hindi_C1|30
44|'गिरेबान' शब्द का क्या अर्थ है?|कपड़े का कॉलर|कमर|पैर|सिर|कपड़े का कॉलर|Non-Hindi_C1|30
45|कविता के अनुसार, ज़मीन पर क्या-क्या पलता है?|सिर्फ़ फसलें|सिर्फ़ हीरे|आग और भूकंप|सिर्फ़ पानी|आग और भूकंप|Non-Hindi_C1|30
46|'तो क्या हुआ' का भाव क्या है?|प्रश्न पूछना|चिंता न करना|अफसोस जताना|खुशी व्यक्त करना|चिंता न करना|Non-Hindi_C1|30
47|कविता के अनुसार, हमें किसका इंतज़ार नहीं करना चाहिए?|सुबह का|मदद का|मौत का|चमत्कार का|चमत्कार का|Non-Hindi_C1|30
48|'झूमकर' चलने का क्या आशय है?|दुःख से चलना|खुशी और मस्ती से चलना|धीरे-धीरे चलना|तेज़ी से चलना|खुशी और मस्ती से चलना|Non-Hindi_C1|30
49|कविता का संदेश क्या है?|संघर्ष से बचना चाहिए|जीवन में हमेशा निराशा होती है|कठिनाइयों से घबराना नहीं चाहिए और आशा रखनी चाहिए|भाग्य पर सब कुछ छोड़ देना चाहिए|कठिनाइयों से घबराना नहीं चाहिए और आशा रखनी चाहिए|Non-Hindi_C1|30
50|'यह गम के और चार दिन' में 'चार दिन' मुहावरे का क्या अर्थ है?|चार दिन बाद|बहुत कम समय|अनिश्चित काल|चार दिनों का समूह|बहुत कम समय|Non-Hindi_C1|30
