id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
17|'शस्त्र त्याग' का क्या अर्थ है?|हथियार उठाना|हथियार छिपाना|हथियार फेंक देना या त्याग देना|हथियार खरीदना|हथियार फेंक देना या त्याग देना|Non-Hindi_C9|30
18|यह एकांकी किस ऐतिहासिक घटना पर आधारित है?|पानीपत का युद्ध|हल्दीघाटी का युद्ध|कलिंग का युद्ध|तराइन का युद्ध|कलिंग का युद्ध|Non-Hindi_C9|30
19|पद्मा के अनुसार, सच्चा वीर कौन है?|जो निहत्थे पर वार करे|जो स्त्रियों पर वार करे|जो शस्त्र से नहीं, शास्त्र से जीतता है|जो कभी हार न माने|जो निहत्थे पर वार करे|Non-Hindi_C9|30
20|एकांकी का मुख्य संदेश क्या है?|युद्ध ही अंतिम सत्य है|हिंसा से कुछ प्राप्त नहीं होता|शांति और अहिंसा का मार्ग ही श्रेष्ठ है|स्त्रियों को युद्ध नहीं करना चाहिए|शांति और अहिंसा का मार्ग ही श्रेष्ठ है|Non-Hindi_C9|30
21|कलिंग के महाराज युद्ध में क्या हुए?|बंदी बना लिए गए|मारे गए (वीरगति को प्राप्त हुए)|भाग गए|संधि कर ली|मारे गए (वीरगति को प्राप्त हुए)|Non-Hindi_C9|30
22|स्त्रियों की सेना का नेतृत्व कौन कर रही थी?|अशोक की पत्नी|एक सेनापति|पद्मा|कोई नहीं|पद्मा|Non-Hindi_C9|30
23|अशोक ने अपनी तलवार क्यों फेंक दी?|वह टूट गई थी|पद्मा के तेज के आगे नतमस्तक होकर|उसे लड़ना नहीं आता था|उसका सैनिक थक गया था|पद्मा के तेज के आगे नतमस्तक होकर|Non-Hindi_C9|30
24|'मैं शस्त्र से नहीं, प्रेम से दिलों को जीतना चाहता हूँ' - यह कथन किसका हो सकता है?|कलिंग के महाराज का|पद्मा का|अशोक का (परिवर्तन के बाद)|एक सैनिक का|अशोक का (परिवर्तन के बाद)|Non-Hindi_C9|30
25|'एकांकी' का क्या अर्थ है?|एक अंक वाला नाटक|अनेक अंकों वाला नाटक|एक कहानी|एक कविता|एक अंक वाला नाटक|Non-Hindi_C9|30
26|पद्मा अशोक से क्या लेना चाहती थी?|अपना राज्य|धन-दौलत|अपने पिता की मृत्यु का बदला|शांति का संदेश|अपने पिता की मृत्यु का बदला|Non-Hindi_C9|30
27|अशोक का हृदय परिवर्तन किस घटना के कारण हुआ?|युद्ध की विभीषिका और पद्मा के तर्कों से|हार के डर से|बौद्ध भिक्षु के उपदेश से|अपने सैनिकों के विद्रोह से|युद्ध की विभीषिका और पद्मा के तर्कों से|Non-Hindi_C9|30
28|'पीले वस्त्र' धारण करना किसका प्रतीक था?|सम्राट का|सैनिक का|बौद्ध भिक्षु का|गृहस्थ का|बौद्ध भिक्षु का|Non-Hindi_C9|30
29|अशोक ने अपने सैनिकों को क्या आदेश दिया?|युद्ध जारी रखने का|लूटपाट करने का|कभी किसी पर आक्रमण न करने का|वापस मगध लौटने का|कभी किसी पर आक्रमण न करने का|Non-Hindi_C9|30
30|पद्मा ने स्त्रियों की सेना से क्या कहा?|अशोक को बंदी बना लो|इन निहत्थे सैनिकों पर वार मत करो|मगध पर कब्जा कर लो|उत्सव मनाओ|इन निहत्थे सैनिकों पर वार मत करो|Non-Hindi_C9|30
31|इस एकांकी में किस रस की प्रधानता है?|श्रृंगार रस|हास्य रस|वीर रस और शांत रस|करुण रस|वीर रस और शांत रस|Non-Hindi_C9|30
32|'पातकी' शब्द का क्या अर्थ है?|पुण्यात्मा|राजा|सैनिक|पापी|पापी|Non-Hindi_C9|30
33|अशोक स्वयं को किसका हत्यारा मानता है?|सिर्फ पद्मा के पिता का|सिर्फ कलिंग के सैनिकों का|लाखों मासूम लोगों का|अपने सैनिकों का|लाखों मासूम लोगों का|Non-Hindi_C9|30
34|बौद्ध भिक्षु ने अशोक को क्या शपथ दिलाई?|प्राणियों की रक्षा करने की|अहिंसा की|प्रेम और करुणा की|उपरोक्त सभी|उपरोक्त सभी|Non-Hindi_C9|30
35|अशोक का शस्त्र त्यागना किसकी जीत थी?|पद्मा की|अशोक की|मानवता की|कलिंग की|मानवता की|Non-Hindi_C9|30
36|'साक्षात्कार' का क्या अर्थ है?|आमने-सामने होना|पत्र लिखना|युद्ध करना|संधि करना|आमने-सामने होना|Non-Hindi_C9|30
37|पद्मा के चरित्र की क्या विशेषता है?|डरपोक|लालची|वीरांगना और न्यायप्रिय|घमंडी|वीरांगना और न्यायप्रिय|Non-Hindi_C9|30
38|मगध के शिविर कहाँ लगे थे?|नदी के किनारे|कलिंग के दुर्ग के बाहर|जंगल में|पहाड़ पर|कलिंग के दुर्ग के बाहर|Non-Hindi_C9|30
39|अपने शस्त्र त्यागने के बाद अशोक ने पद्मा से क्या कहा?|मुझे क्षमा कर दो|मेरा बदला पूरा हुआ|अब तुम मेरी बंदी हो|मैं तुमसे विवाह करूँगा|मुझे क्षमा कर दो|Non-Hindi_C9|30
40|'अहिंसा परमो धर्मः' - यह संदेश किस धर्म से संबंधित है?|हिन्दू धर्म|इस्लाम धर्म|जैन और बौद्ध धर्म|ईसाई धर्म|जैन और बौद्ध धर्म|Non-Hindi_C9|30
41|'दुर्ग' का क्या अर्थ है?|महल|किला|गुफा|शिविर|किला|Non-Hindi_C9|30
42|एकांकी में संवाद किसके बीच होते हैं?|अशोक और उसके मंत्री|अशोक और पद्मा|पद्मा और उसकी सखियाँ|उपरोक्त सभी के बीच|उपरोक्त सभी के बीच|Non-Hindi_C9|30
43|यह एकांकी हमें किससे दूर रहने की प्रेरणा देती है?|प्रेम से|युद्ध और हिंसा से|धर्म से|कर्तव्य से|युद्ध और हिंसा से|Non-Hindi_C9|30
44|'नतमस्तक' होने का क्या अर्थ है?|सिर उठाना|सिर झुकाना|युद्ध करना|भाग जाना|सिर झुकाना|Non-Hindi_C9|30
45|अशोक को 'देवानाम्प्रिय' की उपाधि क्यों मिली?|उसकी क्रूरता के कारण|उसके धर्म-प्रचार के कारण|उसकी सुंदरता के कारण|उसके धन के कारण|उसके धर्म-प्रचार के कारण|Non-Hindi_C9|30
46|पद्मा ने अशोक को पापी क्यों कहा?|क्योंकि उसने लाखों लोगों की हत्या की थी|क्योंकि वह सुंदर नहीं था|क्योंकि वह मगध का राजा था|क्योंकि वह शक्तिशाली था|क्योंकि उसने लाखों लोगों की हत्या की थी|Non-Hindi_C9|30
47|अशोक का चरित्र कैसा दिखाया गया है?|शुरू में क्रूर और अंत में दयालु|शुरू से अंत तक दयालु|शुरू से अंत तक क्रूर|एक कमजोर राजा|शुरू में क्रूर और अंत में दयालु|Non-Hindi_C9|30
48|'प्रतिहिंसा' का क्या अर्थ है?|हिंसा|अहिंसा|बदला|प्रेम|बदला|Non-Hindi_C9|30
49|पद्मा ने अंत में अशोक को क्षमा क्यों कर दिया?|क्योंकि अशोक ने शस्त्र त्याग दिए थे|क्योंकि वह अशोक से डर गई थी|क्योंकि उसके सैनिक हार गए थे|क्योंकि अशोक ने उसे धन दिया|क्योंकि अशोक ने शस्त्र त्याग दिए थे|Non-Hindi_C9|30
50|इस एकांकी का मंचन कहाँ किया जा सकता है?|सिर्फ घर में|सिर्फ विद्यालय में|रंगमंच (स्टेज) पर|कहीं नहीं|रंगमंच (स्टेज) पर|Non-Hindi_C9|30
