id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
23|कविता में वर्णित गलियाँ कैसी हैं?|चौड़ी और साफ|खुशबूदार|तंग और बदबूदार|पेड़-पौधों से भरी|तंग और बदबूदार|Non-Hindi_C16|30
24|कवि इन हाथों को देखकर कैसा महसूस करता है?|खुश|उदासीन|दुखी और चिंतित|गुस्से में|दुखी और चिंतित|Non-Hindi_C16|30
25|'यही इस गली में बनती हैं मुल्क की मशहूर अगरबत्तियाँ' - इस पंक्ति में क्या व्यंग्य है?|मशहूर चीजें अच्छी जगहों पर बनती हैं|जो चीजें दुनिया को आनंद देती हैं, वे स्वयं नारकीय परिवेश में बनती हैं|गली बहुत प्रसिद्ध है|अगरबत्तियाँ बनाना आसान काम है|जो चीजें दुनिया को आनंद देती हैं, वे स्वयं नारकीय परिवेश में बनती हैं|Non-Hindi_C16|30
26|'केवड़ा' और 'खस' क्या हैं?|फूलों के नाम|फलों के नाम|खुशबूदार वनस्पतियों के नाम|मसालों के नाम|खुशबूदार वनस्पतियों के नाम|Non-Hindi_C16|30
27|यह कविता हमें किसके प्रति संवेदनशील बनाती है?|जानवरों के प्रति|पर्यावरण के प्रति|गरीब और मजदूर वर्ग के प्रति|अमीर वर्ग के प्रति|गरीब और मजदूर वर्ग के प्रति|Non-Hindi_C16|30
28|'हाथ' शब्द इस कविता में किसका प्रतीक है?|सुंदरता का|शक्ति का|श्रम और सृजन का|भाग्य का|श्रम और सृजन का|Non-Hindi_C16|30
29|कविता का स्वर कैसा है?|आशावादी|निराशावादी|प्रगतिवादी और यथार्थवादी|रोमांटिक|प्रगतिवादी और यथार्थवादी|Non-Hindi_C16|30
30|श्रमिकों को अपनी मेहनत का क्या मिलता है?|बहुत सारा पैसा|सम्मान और प्रसिद्धि|बीमारी और गरीबी|उचित पारिश्रमिक नहीं मिलता|उचित पारिश्रमिक नहीं मिलता|Non-Hindi_C16|30
31|'रातरानी' क्या है?|एक रानी का नाम|रात में खिलने वाला खुशबूदार फूल|एक पक्षी का नाम|एक नदी का नाम|रात में खिलने वाला खुशबूदार फूल|Non-Hindi_C16|30
32|कवि के अनुसार, दुनिया की सारी गंदगी के बीच क्या बनती है?|दुनिया की सारी खुशबू|दुनिया की सारी दौलत|दुनिया की सारी कलाकृतियाँ|दुनिया की सारी मिठाइयाँ|दुनिया की सारी खुशबू|Non-Hindi_C16|30
33|'घिसे नाखूनों वाले हाथ' क्या दर्शाते हैं?|आलस्य|लगातार मेहनत और घिसावट|बुढ़ापा|अस्वच्छता|लगातार मेहनत और घिसावट|Non-Hindi_C16|30
34|यह कविता किस व्यवस्था पर करारा प्रहार करती है?|राजतांत्रिक व्यवस्था|पूंजीवादी और सामाजिक व्यवस्था|धार्मिक व्यवस्था|शैक्षणिक व्यवस्था|पूंजीवादी और सामाजिक व्यवस्था|Non-Hindi_C16|30
35|इन कारीगरों के पास क्या नहीं होता है?|हुनर|मेहनत|बुनियादी सुख-सुविधाएँ|समय|बुनियादी सुख-सुविधाएँ|Non-Hindi_C16|30
36|कविता में बदबूदार नालों के किनारे किसका ढेर होता है?|फूलों का|लकड़ियों का|कूड़े-करकट का|पत्थरों का|कूड़े-करकट का|Non-Hindi_C16|30
37|'मशहूर' शब्द का क्या अर्थ है?|बदनाम|प्रसिद्ध|अमीर|गरीब|प्रसिद्ध|Non-Hindi_C16|30
38|'खुशबू रचते हैं हाथ' में कौन सा अलंकार है?|उपमा|रूपक|विरोधाभास|अनुप्रास|विरोधाभास|Non-Hindi_C16|30
39|कवि क्या चाहता है?|अगरबत्ती का उपयोग बंद हो जाए|इन मजदूरों का जीवन बेहतर हो|सभी लोग यह काम सीखें|यह उद्योग बंद हो जाए|इन मजदूरों का जीवन बेहतर हो|Non-Hindi_C16|30
40|'खुशबू' किसका प्रतीक है?|सुगंध का|सुंदरता, सृजन और समृद्धि का|धन का|धोखे का|सुंदरता, सृजन और समृद्धि का|Non-Hindi_C16|30
41|'बदबू' किसका प्रतीक है?|दुर्गंध का|अभाव, गरीबी और नारकीय जीवन का|बीमारी का|अस्वच्छता का|अभाव, गरीबी और नारकीय जीवन का|Non-Hindi_C16|30
42|इस कविता की भाषा कैसी है?|कठिन और संस्कृतनिष्ठ|सरल, सहज और आम बोलचाल की|अलंकारिक और जटिल|केवल ग्रामीण भाषा|सरल, सहज और आम बोलचाल की|Non-Hindi_C16|30
43|यह कविता हमें क्या सोचने पर मजबूर करती है?|सौंदर्य प्रसाधनों के बारे में|उपभोक्तावादी संस्कृति और उसके पीछे के श्रम के बारे में|पूजा-पाठ की विधियों के बारे में|शहरों की सफाई व्यवस्था के बारे में|उपभोक्तावादी संस्कृति और उसके पीछे के श्रम के बारे में|Non-Hindi_C16|30
44|'गंदे पानी के नाले' के लिए कविता में क्या शब्द प्रयोग हुआ है?|नदी|सरिता|नालें|झरना|नालें|Non-Hindi_C16|30
45|कारीगरों के रहने की जगह कैसी होती है?|हवादार और रोशनी वाली|अस्वास्थ्यकर और दमघोंटू|बहुत बड़ी और खुली|साफ-सुथरी|अस्वास्थ्यकर और दमघोंटू|Non-Hindi_C16|30
46|कविता में 'हाथ' को बार-बार क्यों दोहराया गया है?|कविता को लंबा करने के लिए|श्रम और श्रमिक की महत्ता बताने के लिए|यह एक तुकांत शब्द है|कवि को यह शब्द पसंद है|श्रम और श्रमिक की महत्ता बताने के लिए|Non-Hindi_C16|30
47|इन मजदूरों की जिंदगी में खुशबू का स्थान कैसा है?|उनकी जिंदगी खुशबू से भरी है|वे खुशबू से नफरत करते हैं|वे दूसरों के लिए खुशबू बनाते हैं पर खुद उससे वंचित हैं|उन्हें खुशबू का पता नहीं है|वे दूसरों के लिए खुशबू बनाते हैं पर खुद उससे वंचित हैं|Non-Hindi_C16|30
48|'अरुण कमल' किस काव्य धारा के कवि हैं?|छायावाद|प्रगतिवाद|प्रयोगवाद|समकालीन कविता|समकालीन कविता|Non-Hindi_C16|30
49|यह कविता किस समस्या की ओर ध्यान आकर्षित करती है?|बाल विवाह|दहेज प्रथा|बाल श्रम और श्रमिकों का शोषण|नशाखोरी|बाल श्रम और श्रमिकों का शोषण|Non-Hindi_C16|30
50|इस कविता को पढ़कर हमारे मन में कौन-सा भाव प्रमुख रूप से जागता है?|खुशी का|गर्व का|करुणा और सहानुभूति का|क्रोध का|करुणा और सहानुभूति का|Non-Hindi_C16|30
