id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
28|'विश्वविद्यालय' का संधि-विच्छेद क्या है?|विश्व + विद्यालय|विश्वा + आलय|विद्या + आलय|विश्व + आलय|विश्व + विद्यालय|Non-Hindi_C12|30
29|विक्रमशिला को संरक्षण देने वाले राजा किस धर्म के अनुयायी थे?|जैन धर्म|बौद्ध धर्म|शैव धर्म|वैष्णव धर्म|बौद्ध धर्म|Non-Hindi_C12|30
30|'लाama' संप्रदाय की शुरुआत किसने की?|बुद्ध ने|धर्मपाल ने|अतिश दीपंकर ने|हरिभद्र ने|अतिश दीपंकर ने|Non-Hindi_C12|30
31|विक्रमशिला के उत्खनन से क्या प्राप्त हुआ है?|सोने के सिक्के|विशाल इमारत के अवशेष|हथियार|कपड़े|विशाल इमारत के अवशेष|Non-Hindi_C12|30
32|'अजेय' का क्या अर्थ है?|जिसे जीता जा सके|जो हार जाए|जिसे जीता न जा सके|जो डर जाए|जिसे जीता न जा सके|Non-Hindi_C12|30
33|विक्रमशिला के पतन का मुख्य कारण क्या था?|प्राकृतिक आपदा|आंतरिक कलह|विदेशी आक्रमण|आर्थिक संकट|विदेशी आक्रमण|Non-Hindi_C12|30
34|यह निबंध किस शैली में लिखा गया है?|व्यंग्यात्मक|हास्यपूर्ण|वर्णनात्मक और जानकारीपूर्ण|संवादात्मक|वर्णनात्मक और जानकारीपूर्ण|Non-Hindi_C12|30
35|'समन्वय' का क्या अर्थ है?|विभाजन|झगड़ा|मेल-जोल|दूरी|मेल-जोल|Non-Hindi_C12|30
36|विक्रमशिला विश्वविद्यालय किसके समकक्ष माना जाता था?|तक्षशिला|नालंदा|काशी|उज्जैन|नालंदा|Non-Hindi_C12|30
37|अतिश दीपंकर ने किस देश की यात्रा की थी?|चीन|जापान|श्रीलंका|तिब्बत|तिब्बत|Non-Hindi_C12|30
38|विक्रमशिला में छात्रों को प्रवेश कैसे मिलता था?|पैसे देकर|राजा की सिफारिश पर|द्वार-पंडितों से शास्त्रार्थ के बाद|बिना किसी परीक्षा के|द्वार-पंडितों से शास्त्रार्थ के बाद|Non-Hindi_C12|30
39|'कक्षा' शब्द का प्रयोग किसके लिए होता था?|आराम गृह|व्याख्यान कक्ष|भोजन कक्ष|प्रार्थना कक्ष|व्याख्यान कक्ष|Non-Hindi_C12|30
40|इस विश्वविद्यालय का पुस्तकालय किस नाम से प्रसिद्ध था?|धर्मगंज|ज्ञानकोष|विद्यासागर|रत्नसागर|धर्मगंज|Non-Hindi_C12|30
41|'निर्मम' का क्या अर्थ है?|दयालु|ममता रहित|कमजोर|शक्तिशाली|ममता रहित|Non-Hindi_C12|30
42|विक्रमशिला का विनाश लगभग किस ईस्वी में हुआ?|1000 ईस्वी|1100 ईस्वी|1203 ईस्वी|1300 ईस्वी|1203 ईस्वी|Non-Hindi_C12|30
43|यह पाठ छात्रों को क्या प्रेरणा देता है?|युद्ध करने की|अपने गौरवशाली इतिहास को जानने की|व्यापार करने की|सिर्फ पूजा-पाठ करने की|अपने गौरवशाली इतिहास को जानने की|Non-Hindi_C12|30
44|'पुरातत्व' विभाग का संबंध किससे है?|भविष्य की घटनाओं से|प्राचीन अवशेषों और स्मारकों के अध्ययन से|साहित्य से|विज्ञान से|प्राचीन अवशेषों और स्मारकों के अध्ययन से|Non-Hindi_C12|30
45|विक्रमशिला के बारे में जानकारी का मुख्य स्रोत क्या है?|लोक कथाएँ|विदेशी यात्रियों के वृत्तांत|पुरातात्विक उत्खनन|धार्मिक ग्रंथ|पुरातात्विक उत्खनन|Non-Hindi_C12|30
46|'भिक्षु' किसे कहते हैं?|राजा|सैनिक|बौद्ध संन्यासी|व्यापारी|बौद्ध संन्यासी|Non-Hindi_C12|30
47|विक्रमशिला में छात्रों से फीस ली जाती थी?|हाँ, बहुत अधिक|हाँ, बहुत कम|नहीं, शिक्षा निःशुल्क थी|सिर्फ विदेशी छात्रों से|नहीं, शिक्षा निःशुल्क थी|Non-Hindi_C12|30
48|'विख्यात' का पर्यायवाची क्या है?|अज्ञात|कुख्यात|प्रसिद्ध|साधारण|प्रसिद्ध|Non-Hindi_C12|30
49|भारत सरकार विक्रमशिला को किस रूप में विकसित कर रही है?|एक औद्योगिक केंद्र|एक सैन्य अड्डा|एक पर्यटक स्थल|एक हवाई अड्डा|एक पर्यटक स्थल|Non-Hindi_C12|30
50|इस निबंध के अनुसार, हमें अपनी धरोहरों का क्या करना चाहिए?|उन्हें भूल जाना चाहिए|उन्हें नष्ट कर देना चाहिए|उनका संरक्षण और सम्मान करना चाहिए|उन्हें बेच देना चाहिए|उनका संरक्षण और सम्मान करना चाहिए|Non-Hindi_C12|30
