id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
22|'गुमी हुई आज़ादी की कीमत सबने पहचानी थी।' - यह भाव कब जागा?|रानी के जन्म पर|1857 के विद्रोह में|भारत की आज़ादी पर|रानी के विवाह पर|1857 के विद्रोह में|Non-Hindi_C19|30
23|कविता में 'फिरंगी' शब्द किसके लिए प्रयोग हुआ है?|फ्रांसीसियों के लिए|पुर्तगालियों के लिए|अंग्रेजों के लिए|डचों के लिए|अंग्रेजों के लिए|Non-Hindi_C19|30
24|रानी ने पूजा और पाठ किसका किया था?|शिवजी का|विष्णु का|भवानी (दुर्गा) का|राम का|भवानी (दुर्गा) का|Non-Hindi_C19|30
25|'हमें कृतज्ञ भारतवासी यह तेरी याद रखेंगे।' - यहाँ 'कृतज्ञ' का क्या अर्थ है?|भूल जाने वाले|उपकार मानने वाले|दुश्मन|मित्र|उपकार मानने वाले|Non-Hindi_C19|30
26|रानी का स्मारक कहाँ बना हुआ है?|झांसी में|दिल्ली में|आगरा में|ग्वालियर में|ग्वालियर में|Non-Hindi_C19|30
27|रानी ने अंतिम समय में किसे पराजित किया था?|लेफ्टिनेंट वॉकर|जनरल स्मिथ|कैप्टन ह्यूरोज|सर कॉलिन कैम्पबेल|लेफ्टिनेंट वॉकर|Non-Hindi_C19|30
28|'बूढ़े भारत में भी आई फिर से नयी जवानी थी' - इस पंक्ति में 'जवानी' का क्या आशय है?|युवाओं की संख्या बढ़ना|नया जोश और स्वतंत्रता की चाह|लोगों का जवान दिखना|नई फसल आना|नया जोश और स्वतंत्रता की चाह|Non-Hindi_C19|30
29|डलहौजी की नीति का नाम क्या था?|सहायक संधि|फूट डालो और राज करो|हड़प नीति (Doctrine of Lapse)|स्थायी बंदोबस्त|हड़प नीति (Doctrine of Lapse)|Non-Hindi_C19|30
30|रानी के जीवन की कहानी कौन सुनाते हैं?|इतिहासकार|अंग्रेज|बुंदेले हरबोले|राजकवि|बुंदेले हरबोले|Non-Hindi_C19|30
31|'लक्ष्मी थी या दुर्गा थी, वह स्वयं वीरता की अवतार' - यह किसके लिए कहा गया है?|काना के लिए|मंदरा के लिए|झांसी की रानी के लिए|किसी देवी के लिए|झांसी की रानी के लिए|Non-Hindi_C19|30
32|रानी का घोड़ा क्यों अड़ गया था?|वह थक गया था|वह घायल हो गया था|सामने विशाल नाला था|उसे रास्ता नहीं पता था|सामने विशाल नाला था|Non-Hindi_C19|30
33|रानी की मृत्यु के बाद उनकी चिता किसने जलाई?|अंग्रेजों ने|तात्या टोपे ने|उनके साथ के साधुओं और सैनिकों ने|ग्वालियर के राजा ने|उनके साथ के साधुओं और सैनिकों ने|Non-Hindi_C19|30
34|यह कविता किस रस का अनुपम उदाहरण है?|शृंगार रस|शांत रस|हास्य रस|वीर रस|वीर रस|Non-Hindi_C19|30
35|'नागपुर के ज़ेवर ले लो, लखनऊ के लो नौलख हार' - यह सब क्यों छीना जा रहा था?|रानी को उपहार देने के लिए|गरीबों में बांटने के लिए|रियासतों को नीलाम करने के लिए|विद्रोह को दबाने के लिए|रियासतों को नीलाम करने के लिए|Non-Hindi_C19|30
36|'चमक उठी सन सत्तावन में, वह तलवार पुरानी थी' - यहाँ 'पुरानी तलवार' किसका प्रतीक है?|एक ऐतिहासिक तलवार|भारतीयों का दबा हुआ शौर्य|रानी की निजी तलवार|एक कमजोर हथियार|भारतीयों का दबा हुआ शौर्य|Non-Hindi_C19|30
37|कविता के अनुसार, रानी किसका अवतार मानी जाती थीं?|लक्ष्मी|दुर्गा|वीरता|उपरोक्त सभी|उपरोक्त सभी|Non-Hindi_C19|30
38|रानी को घेरने वाले अंग्रेज जनरलों के क्या नाम थे?|वॉकर और स्मिथ|ह्यूरोज और स्मिथ|कैनिंग और डलहौजी|नील और कैंपबेल|ह्यूरोज और स्मिथ|Non-Hindi_C19|30
39|रानी ने ग्वालियर पर अधिकार क्यों किया?|वहाँ का राजा बनने के लिए|युद्ध के लिए सामरिक महत्व के कारण|आराम करने के लिए|धन लूटने के लिए|युद्ध के लिए सामरिक महत्व के कारण|Non-Hindi_C19|30
40|ग्वालियर के किस शासक ने अंग्रेजों का साथ दिया?|मानसिंह|जयचंद|सिंधिया|होलकर|सिंधिया|Non-Hindi_C19|30
41|'जाओ रानी याद रखेंगे हम कृतज्ञ भारतवासी' - यह पंक्ति क्या दर्शाती है?|रानी के प्रति घृणा|रानी के प्रति कृतज्ञता और सम्मान|रानी को भूल जाने का भाव|युद्ध समाप्त होने की खुशी|रानी के प्रति कृतज्ञता और सम्मान|Non-Hindi_C19|30
42|रानी के दत्तक पुत्र का नाम क्या था?|दामोदर राव|आनंद राव|बाजीराव द्वितीय|माधोजी|दामोदर राव|Non-Hindi_C19|30
43|अंग्रेजों ने दत्तक पुत्र को राजा मानने से क्यों इंकार कर दिया?|वह छोटा था|वह रानी का सगा पुत्र नहीं था|अपनी हड़प नीति के कारण|वह अयोग्य था|अपनी हड़प नीति के कारण|Non-Hindi_C19|30
44|'रानी रोयीं रनिवासों में, बेगम गम से थीं बेजार' - इसका क्या कारण था?|पतियों की मृत्यु|पुत्रों का बिछड़ना|अंग्रेजों द्वारा राज्यों पर कब्जा|गरीबी और भुखमरी|अंग्रेजों द्वारा राज्यों पर कब्जा|Non-Hindi_C19|30
45|यह कविता हमें क्या प्रेरणा देती है?|डर कर जीने की|अन्याय के विरुद्ध लड़ने और देशप्रेम की|समझौता करने की|स्त्रियों को कमजोर समझने की|अन्याय के विरुद्ध लड़ने और देशप्रेम की|Non-Hindi_C19|30
46|'बर्छी, ढाल, कृपाण, कटारी' ये सब क्या हैं?|खेल के सामान|बर्तन के नाम|हथियारों के नाम|कपड़ों के नाम|हथियारों के नाम|Non-Hindi_C19|30
47|'रानी एक, शत्रु बहुतेरे' - इस पंक्ति का क्या आशय है?|रानी के बहुत से मित्र थे|रानी अकेली कई दुश्मनों से लड़ रही थी|रानी के पास सेना कम थी|रानी युद्ध नहीं करना चाहती थी|रानी अकेली कई दुश्मनों से लड़ रही थी|Non-Hindi_C19|30
48|रानी का अंतिम संस्कार साधु के वेश में क्यों करना पड़ा?|यह एक परंपरा थी|रानी यही चाहती थीं|ताकि अंग्रेज उनका शव न छू सकें|उनके पास कपड़े नहीं थे|ताकि अंग्रेज उनका शव न छू सकें|Non-Hindi_C19|30
49|'तेरा स्मारक तू ही होगी' - कवयित्री ने ऐसा क्यों कहा है?|क्योंकि कोई स्मारक नहीं बना|क्योंकि रानी की वीरता और बलिदान ही उनका सच्चा स्मारक है|क्योंकि रानी ने खुद अपना स्मारक बनाया|क्योंकि स्मारक टूट जाते हैं|क्योंकि रानी की वीरता और बलिदान ही उनका सच्चा स्मारक है|Non-Hindi_C19|30
50|इस कविता का मुख्य उद्देश्य क्या है?|एक कहानी सुनाना|अंग्रेजों की प्रशंसा करना|रानी लक्ष्मीबाई की वीरता का गुणगान करना|युद्ध का वर्णन करना|रानी लक्ष्मीबाई की वीरता का गुणगान करना|Non-Hindi_C19|30
