id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
26|पाठ के लेखक कौन हैं?|रामवृक्ष बेनीपुरी|आचार्य शिवपूजन सहाय|महादेवी वर्मा|रामधारी सिंह 'दिनकर'|आचार्य शिवपूजन सहाय|Non-Hindi_C15|30
27|निराला जी को किस बात की परवाह नहीं रहती थी?|अपने भोजन की|अपने कपड़ों की|भविष्य की चिंता की|उपरोक्त सभी|उपरोक्त सभी|Non-Hindi_C15|30
28|निराला जी का व्यक्तित्व कैसा था?|साधारण|असाधारण|सामान्य|तुच्छ|असाधारण|Non-Hindi_C15|30
29|निराला जी का पैसा कहाँ-कहाँ चला जाता था?|अतिथियों के सत्कार में|मित्रों की सहायता में|निर्धनों को दान देने में|उपरोक्त सभी में|उपरोक्त सभी में|Non-Hindi_C15|30
30|निराला जी के लिए कौन 'मित्र' से बढ़कर 'बंधु' थे?|अमीर लोग|साहित्यकार|आम आदमी और दीन-दुखी|प्रकाशक|आम आदमी और दीन-दुखी|Non-Hindi_C15|30
31|'कामधेनु' का क्या अर्थ है?|एक देवी|एक नदी|मनोकामना पूरी करने वाली गाय|एक अप्सरा|मनोकामना पूरी करने वाली गाय|Non-Hindi_C15|30
32|निराला जी को देखकर क्या याद आता है?|धनवानों का वैभव|संतों का त्याग|राजाओं का प्रताप|व्यापारियों की चतुराई|संतों का त्याग|Non-Hindi_C15|30
33|इस पाठ का मुख्य उद्देश्य क्या है?|निराला जी का अपमान करना|निराला जी के त्यागमय जीवन को बताना|धन का महत्व बताना|गरीबी का मजाक उड़ाना|निराला जी के त्यागमय जीवन को बताना|Non-Hindi_C15|30
34|निराला जी किस युग के कवि थे?|भक्तिकाल|रीतिकाल|द्विवेदी युग|छायावाद|छायावाद|Non-Hindi_C15|30
35|'दीन' शब्द का क्या अर्थ है?|दिन (दिवस)|गरीब|दुष्ट|बड़ा|गरीब|Non-Hindi_C15|30
36|निराला जी अपने युग के ______ पुरुष थे।|सबसे धनी|सबसे स्वार्थी|सबसे महान और परोपकारी|सबसे प्रसिद्ध व्यापारी|सबसे महान और परोपकारी|Non-Hindi_C15|30
37|'याचक' का क्या अर्थ है?|राजा|देने वाला|माँगने वाला (भिखारी)|सेवक|माँगने वाला (भिखारी)|Non-Hindi_C15|30
38|निराला जी किसी याचक को कभी क्या नहीं कहते थे?|'नहीं'|'कल आना'|'मेरे पास नहीं है'|'और कहीं जाओ'|'नहीं'|Non-Hindi_C15|30
39|निराला जी के जीवन का मूल मंत्र क्या था?|संग्रह करो|पहले अपना सोचो|देते जाओ, देते जाओ|व्यापार करो|देते जाओ, देते जाओ|Non-Hindi_C15|30
40|'मतवाला' नामक पत्र का संपादन किसने किया था?|प्रेमचंद|जयशंकर प्रसाद|निराला|महादेवी वर्मा|निराला|Non-Hindi_C15|30
41|निराला जी को किनसे विशेष स्नेह था?|धनी लोगों से|बच्चों और दीन-दुखियों से|नेताओं से|अभिनेताओं से|बच्चों और दीन-दुखियों से|Non-Hindi_C15|30
42|निराला जी का जीवन कैसा था?|सुख-सुविधाओं से भरा|संघर्ष और अभावों से भरा|ऐशो-आराम वाला|बहुत ही साधारण|संघर्ष और अभावों से भरा|Non-Hindi_C15|30
43|'फटेहाल' होने पर भी निराला जी क्या नहीं खोते थे?|अपना धन|अपना घर|अपना स्वाभिमान और औदार्य|अपनी किताबें|अपना स्वाभिमान और औदार्य|Non-Hindi_C15|30
44|'औदार्य' शब्द का क्या अर्थ है?|कंजूसी|उदारता|क्रोध|घमंड|उदारता|Non-Hindi_C15|30
45|निराला जी की दानशीलता की तुलना किससे की जा सकती है?|कर्ण से|दुर्योधन से|रावण से|कंस से|कर्ण से|Non-Hindi_C15|30
46|निराला जी के लिए सबसे बड़ा सुख क्या था?|अच्छा भोजन करना|नए कपड़े पहनना|दूसरों की मदद करना|धन जमा करना|दूसरों की मदद करना|Non-Hindi_C15|30
47|'अकिंचन' का क्या अर्थ है?|अमीर|जिसके पास कुछ न हो|ज्ञानी|बलवान|जिसके पास कुछ न हो|Non-Hindi_C15|30
48|निराला जी स्वयं अकिंचन रहकर भी दूसरों को क्या बना देते थे?|गरीब|दुखी|धनवान|ज्ञानी|धनवान|Non-Hindi_C15|30
49|निराला जी के हृदय में किसके लिए अगाध प्रेम था?|पशु-पक्षियों के लिए|मानव मात्र के लिए|केवल साहित्यकारों के लिए|केवल बंगालियों के लिए|मानव मात्र के लिए|Non-Hindi_C15|30
50|इस पाठ से हमें क्या प्रेरणा मिलती है?|धन संग्रह करना चाहिए|स्वार्थी बनना चाहिए|मानव सेवा और परोपकार करना चाहिए|किसी पर विश्वास नहीं करना चाहिए|मानव सेवा और परोपकार करना चाहिए|Non-Hindi_C15|30
