id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
12|कर्पूरी ठाकुर किस राजनीतिक दल से जुड़े थे?|कांग्रेस पार्टी|कम्युनिस्ट पार्टी|सोशलिस्ट पार्टी|जनसंघ|सोशलिस्ट पार्टी|Non-Hindi_C18|30
13|1967 में कर्पूरी ठाकुर बिहार के क्या बने थे?|मुख्यमंत्री|प्रधानमंत्री|उप-मुख्यमंत्री|शिक्षा मंत्री|उप-मुख्यमंत्री|Non-Hindi_C18|30
14|कर्पूरी ठाकुर पहली बार बिहार के मुख्यमंत्री कब बने?|1967 में|1970 में|1975 में|1977 में|1970 में|Non-Hindi_C18|30
15|मुख्यमंत्री बनने के बाद कर्पूरी ठाकुर ने कौन-सा महत्वपूर्ण निर्णय लिया था?|आठवीं कक्षा तक की शिक्षा मुफ्त कर दी|किसानों का कर्ज माफ कर दिया|अंग्रेजी को अनिवार्य विषय से हटा दिया|सभी गरीबों को घर दिया|अंग्रेजी को अनिवार्य विषय से हटा दिया|Non-Hindi_C18|30
16|कर्पूरी ठाकुर का निधन कब हुआ?|17 फरवरी 1988|24 जनवरी 1987|15 अगस्त 1990|26 जनवरी 1989|17 फरवरी 1988|Non-Hindi_C18|30
17|कर्पूरी ठाकुर को 'जननायक' क्यों कहा जाता है?|वे बहुत धनी थे|वे एक राजा के बेटे थे|वे आम जनता के प्रिय नेता थे|वे एक प्रसिद्ध लेखक थे|वे आम जनता के प्रिय नेता थे|Non-Hindi_C18|30
18|कर्पूरी ठाकुर का व्यक्तित्व कैसा था?|विलासितापूर्ण|सरल, सादा और ईमानदार|घमंडी और क्रोधी|डरपोक और चापलूस|सरल, सादा और ईमानदार|Non-Hindi_C18|30
19|अपने गाँव के एकमात्र व्यक्ति कौन थे जिन्होंने मैट्रिक पास की थी?|गोकुल ठाकुर|कर्पूरी ठाकुर|रामनाथ ठाकुर|भोला पासवान शास्त्री|कर्पूरी ठाकुर|Non-Hindi_C18|30
20|कर्पूरी ठाकुर को पढ़ाई का खर्च चलाने के लिए क्या करना पड़ता था?|चोरी करनी पड़ती थी|बच्चों को ट्यूशन पढ़ाना पड़ता था|खेती करनी पड़ती थी|मजदूरी करनी पड़ती थी|बच्चों को ट्यूशन पढ़ाना पड़ता था|Non-Hindi_C18|30
21|1942 में आंदोलन के दौरान कर्पूरी ठाकुर ने कॉलेज का त्याग क्यों कर दिया?|पढ़ाई में मन नहीं लगने के कारण|आर्थिक तंगी के कारण|देश की आजादी के लिए|बीमार होने के कारण|देश की आजादी के लिए|Non-Hindi_C18|30
22|कर्पूरी ठाकुर अपने भाषणों में अक्सर किसका जिक्र करते थे?|अमीरों की समस्याओं का|शहरी जीवन का|गाँव, गरीबी, और किसानों की समस्याओं का|अंतर्राष्ट्रीय राजनीति का|गाँव, गरीबी, और किसानों की समस्याओं का|Non-Hindi_C18|30
23|कर्पूरी ठाकुर के शौक क्या थे?|महंगी गाड़ियों का|विदेश यात्रा का|दौड़, तैराकी और डफली बजाने का|फिल्में देखने का|दौड़, तैराकी और डफली बजाने का|Non-Hindi_C18|30
24|मुख्यमंत्री रहते हुए भी कर्पूरी ठाकुर कहाँ रहते थे?|मुख्यमंत्री आवास में|एक बड़े बंगले में|एक साधारण किराये के मकान में|अपने गाँव में|एक साधारण किराये के मकान में|Non-Hindi_C18|30
25|कर्पूरी ठाकुर को किस नेता से बहुत प्रेरणा मिली?|महात्मा गांधी|जवाहरलाल नेहरू|जयप्रकाश नारायण|सरदार पटेल|जयप्रकाश नारायण|Non-Hindi_C18|30
26|1957 में जब कर्पूरी ठाकुर गाँव के दौरे पर गए, तो उन्हें किस नदी को तैरकर पार करना पड़ा?|गंगा|कोसी|पुनपुन|कमला|कमला|Non-Hindi_C18|30
27|कर्पूरी ठाकुर ने पिछड़े वर्गों के लिए कितना प्रतिशत आरक्षण लागू किया था?|10%|15%|27%|आरक्षण का एक विशेष फार्मूला|आरक्षण का एक विशेष फार्मूला|Non-Hindi_C18|30
28|'जब तक देश के प्रत्येक नागरिक को समान अवसर नहीं मिलेंगे, तब तक स्वतंत्रता अधूरी है' - यह किसका कथन था?|महात्मा गांधी|भगत सिंह|कर्पूरी ठाकुर|अंबेडकर|कर्पूरी ठाकुर|Non-Hindi_C18|30
29|कर्पूरी ठाकुर की पत्नी का नाम क्या था?|रामदुलारी देवी|फुलेश्वरी देवी|सीता देवी|पार्वती देवी|फुलेश्वरी देवी|Non-Hindi_C18|30
30|कर्पूरी ठाकुर कितनी बार बिहार के मुख्यमंत्री बने?|एक बार|दो बार|तीन बार|चार बार|दो बार|Non-Hindi_C18|30
31|कर्पूरी ठाकुर को उनकी सादगी के कारण लोग क्या कहते थे?|गरीबों का मसीहा|राजनीति का संत|बिहार का गांधी|जनता का सेवक|राजनीति का संत|Non-Hindi_C18|30
32|कर्पूरी ठाकुर ने अपने बेटे को मेडिकल में दाखिले के लिए क्या करने से मना कर दिया था?|पैसे देने से|सिफारिश करने से|ट्यूशन लगवाने से|प्रवेश परीक्षा दिलाने से|सिफारिश करने से|Non-Hindi_C18|30
33|कर्पूरी ठाकुर के जीवन का मूल मंत्र क्या था?|धन कमाना|सत्ता प्राप्त करना|सादगी, ईमानदारी और जनसेवा|विदेश घूमना|सादगी, ईमानदारी और जनसेवा|Non-Hindi_C18|30
34|कर्पूरी ठाकुर के पिता जी क्या काम करते थे?|शिक्षक थे|किसान थे|दुकानदार थे|वकील थे|किसान थे|Non-Hindi_C18|30
35|जेल से भागने के बाद कर्पूरी ठाकुर कहाँ चले गए थे?|दिल्ली|कलकत्ता|मुंबई|नेपाल|नेपाल|Non-Hindi_C18|30
36|'आजाद दस्ता' का गठन किसने किया था?|भगत सिंह|सुभाष चंद्र बोस|जयप्रकाश नारायण|कर्पूरी ठाकुर|जयप्रकाश नारायण|Non-Hindi_C18|30
37|कर्पूरी ठाकुर 'आजाद दस्ता' के सदस्य के रूप में क्या काम करते थे?|संदेशवाहक का|हथियार चलाने का|योजना बनाने का|नेतृत्व करने का|संदेशवाहक का|Non-Hindi_C18|30
38|कर्पूरी ठाकुर विपक्ष के नेता के रूप में कैसे थे?|कमजोर और निष्क्रिय|सरकार के समर्थक|सशक्त और रचनात्मक|हमेशा विरोध करने वाले|सशक्त और रचनात्मक|Non-Hindi_C18|30
39|कर्पूरी ठाकुर ने सरकारी नौकरियों में पिछड़े वर्गों को आरक्षण क्यों दिया?|वोट बैंक के लिए|समाज में समानता लाने के लिए|अंग्रेजों के कहने पर|अमीरों को परेशान करने के लिए|समाज में समानता लाने के लिए|Non-Hindi_C18|30
40|कर्पूरी ठाकुर की मृत्यु के समय उनके पास क्या संपत्ति थी?|बहुत सारी जमीन-जायदाद|बैंक में लाखों रुपये|कोई निजी संपत्ति नहीं थी|एक बड़ा बंगला|कोई निजी संपत्ति नहीं थी|Non-Hindi_C18|30
41|कर्पूरी ठाकुर किस विधानसभा क्षेत्र से चुनाव जीतते थे?|ताजपुर|पितौंझिया|समस्तीपुर|दरभंगा|ताजपुर|Non-Hindi_C18|30
42|1974 के छात्र आंदोलन का नेतृत्व किसने किया था?|कर्पूरी ठाकुर|लालू प्रसाद यादव|जयप्रकाश नारायण|नीतीश कुमार|जयप्रकाश नारायण|Non-Hindi_C18|30
43|कर्पूरी ठाकुर ने मैट्रिक की परीक्षा किस स्कूल से पास की थी?|समस्तीपुर हाई स्कूल|दरभंगा हाई स्कूल|राजकीय उच्च विद्यालय, पितौंझिया|पटना कॉलेजिएट स्कूल|समस्तीपुर हाई स्कूल|Non-Hindi_C18|30
44|यह पाठ साहित्य की कौन-सी विधा है?|कहानी|कविता|जीवनी|निबंध|जीवनी|Non-Hindi_C18|30
45|कर्पूरी ठाकुर को भारत सरकार ने मरणोपरांत कौन-सा सम्मान दिया?|पद्म विभूषण|पद्म श्री|भारत रत्न|अशोक चक्र|भारत रत्न|Non-Hindi_C18|30
46|कर्पूरी ठाकुर का जीवन हमें क्या प्रेरणा देता है?|सत्ता के लिए कुछ भी करना चाहिए|सादगी और ईमानदारी से भी राजनीति की जा सकती है|धन कमाना ही जीवन का लक्ष्य है|राजनीति से दूर रहना चाहिए|सादगी और ईमानदारी से भी राजनीति की जा सकती है|Non-Hindi_C18|30
47|जब कर्पूरी ठाकुर के गाँव में हैजा फैला, तो उन्होंने क्या किया?|गाँव छोड़कर चले गए|सिर्फ अपने परिवार को बचाया|स्वयंसेवक बनकर लोगों की सेवा की|सरकार से मदद माँगी|स्वयंसेवक बनकर लोगों की सेवा की|Non-Hindi_C18|30
48|कर्पूरी ठाकुर के अनुसार, असली लोकतंत्र क्या है?|सिर्फ चुनाव जीतना|बिना किसी भेदभाव के सबको समान अवसर देना|अमीरों का शासन|एक पार्टी का शासन|बिना किसी भेदभाव के सबको समान अवसर देना|Non-Hindi_C18|30
49|कर्पूरी ठाकुर के कपड़े कैसे होते थे?|महंगे और फैशनेबल|हमेशा सफेद और सादे|हमेशा फटे-पुराने|विदेशी कपड़े|हमेशा सफेद और सादे|Non-Hindi_C18|30
50|कर्पूरी ठाकुर की लोकप्रियता का मुख्य कारण क्या था?|उनका धन|उनका पद|उनका आम लोगों से सीधा जुड़ाव|उनकी जाति|उनका आम लोगों से सीधा जुड़ाव|Non-Hindi_C18|30
