id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
14|संजू ने अपनी डायरी का नाम क्या रखा था?|मेरी दुनिया|संजू की बातें|गुड़िया|कोई नाम नहीं रखा था|कोई नाम नहीं रखा था|Non-Hindi_C13|30
15|गांधीजी के जीवन पर आधारित पुस्तक का क्या नाम था?|मेरा जीवन|सत्य के प्रयोग|अहिंसा का मार्ग|बापू की कहानी|सत्य के प्रयोग|Non-Hindi_C13|30
16|'सत्य के प्रयोग' पुस्तक के लेखक कौन हैं?|जवाहरलाल नेहरू|सरदार पटेल|महात्मा गाँधी|विनोबा भावे|महात्मा गाँधी|Non-Hindi_C13|30
17|संजू को उपहार में क्या-क्या मिलता था?|कपड़े|पैसे|किताबें और कहानियाँ|खिलौने|किताबें और कहानियाँ|Non-Hindi_C13|30
18|संजू के भैया उसे क्या कहकर चिढ़ाते थे?|मोटी|दीदी|पढ़क्कू|खबरीलाल|खबरीलाल|Non-Hindi_C13|30
19|डायरी लिखने से क्या लाभ होता है?|समय बर्बाद होता है|आदमी अपने जीवन का लेखा-जोखा रख सकता है|नींद अच्छी आती है|पैसे मिलते हैं|आदमी अपने जीवन का लेखा-जोखा रख सकता है|Non-Hindi_C13|30
20|'सत्याग्रही' का क्या अर्थ है?|झूठ का आग्रह करने वाला|सत्य का आग्रह करने वाला|हिंसा करने वाला|चोरी करने वाला|सत्य का आग्रह करने वाला|Non-Hindi_C13|30
21|संजू ने अपनी माँ को रुलाने की कोशिश क्यों की?|उसे माँ से नफरत थी|शर्त जीतने के लिए|उसे मजा आ रहा था|वह माँ से कुछ चाहती थी|शर्त जीतने के लिए|Non-Hindi_C13|30
22|डायरी में संजू ने किसे 'दीदी' कहा है?|अपनी बड़ी बहन को|अपनी सहेली को|स्वयं को (उसका भाई उसे दीदी कहता है)|अपनी टीचर को|स्वयं को (उसका भाई उसे दीदी कहता है)|Non-Hindi_C13|30
23|'रोज़नामचा' का क्या अर्थ है?|मासिक पत्रिका|साप्ताहिक पत्रिका|वार्षिक पत्रिका|दैनिक विवरण या डायरी|दैनिक विवरण या डायरी|Non-Hindi_C13|30
24|संजू की सहेली नीलू क्या पढ़कर सुना रही थी?|कहानी|कविता|चुटकुला|फिल्म की कहानी|चुटकुला|Non-Hindi_C13|30
25|संजू ने 8 जनवरी '97 को क्या संकल्प लिया?|अब कभी नहीं रोएगी|रोज स्कूल जाएगी|अब किसी को नहीं सताएगी|रोज डायरी लिखेगी|अब किसी को नहीं सताएगी|Non-Hindi_C13|30
26|पाठ के अनुसार, व्यक्ति को प्रत्येक दिन क्या लिखना चाहिए?|पत्र|कहानी|कविता|डायरी|डायरी|Non-Hindi_C13|30
27|संजू के जीवन पर किसका गहरा प्रभाव पड़ा?|गांधीजी के विचारों का|अपनी माँ की डाँट का|दोस्तों की बातों का|फिल्मों का|गांधीजी के विचारों का|Non-Hindi_C13|30
28|'भेजा' शब्द का क्या अर्थ है?|भेजना|मस्तिष्क/दिमाग|दिल|शरीर|मस्तिष्क/दिमाग|Non-Hindi_C13|30
29|संजू ने डायरी में किस फूल के बारे में लिखा जो कीचड़ में भी खिलता है?|गुलाब|गेंदा|कमल|चमेली|कमल|Non-Hindi_C13|30
30|यह पाठ बच्चों को क्या करने के लिए प्रेरित करता है?|खेलने के लिए|घूमने के लिए|डायरी लिखने के लिए|झगड़ा करने के लिए|डायरी लिखने के लिए|Non-Hindi_C13|30
31|'अटल' का क्या अर्थ है?|जो टल जाए|जो स्थिर हो|जो चलता रहे|जो रुक जाए|जो स्थिर हो|Non-Hindi_C13|30
32|संजू को अपनी किस गलती का अहसास हुआ?|चोरी करने का|झूठ बोलने का|माँ को रुलाने की कोशिश करने का|स्कूल न जाने का|माँ को रुलाने की कोशिश करने का|Non-Hindi_C13|30
33|डायरी लेखन साहित्य की कैसी विधा है?|काल्पनिक|व्यक्तिगत और आत्मपरक|सामाजिक|राजनीतिक|व्यक्तिगत और आत्मपरक|Non-Hindi_C13|30
34|'कारस्तानी' का क्या अर्थ है?|कहानी|कलाकारी|शरारतपूर्ण कार्य|कविता|शरारतपूर्ण कार्य|Non-Hindi_C13|30
35|संजू ने किस तारीख की डायरी में अपने पिकनिक का वर्णन किया है?|3 जनवरी|4 जनवरी|5 जनवरी|6 जनवरी|4 जनवरी|Non-Hindi_C13|30
36|पिकनिक के दिन सभी बच्चे कैसे थे?|उदास|चुपचाप|बहुत खुश और उत्साहित|थके हुए|बहुत खुश और उत्साहित|Non-Hindi_C13|30
37|गांधीजी अपनी जेब में क्या रखते थे?|पैसे|घड़ी|छोटी कटार और छुरी|पेन|छोटी कटार और छुरी|Non-Hindi_C13|30
38|डायरी लिखने के लिए क्या आवश्यक है?|बहुत सारा ज्ञान|सुंदर लिखावट|सच्चाई और ईमानदारी|महंगी कलम|सच्चाई और ईमानदारी|Non-Hindi_C13|30
39|'अड़ियल टट्टू' किसे कहा गया है?|घोड़े को|गधे को|संजू के भाई को|संजू को|संजू के भाई को|Non-Hindi_C13|30
40|यह पाठ किस शैली में लिखा गया है?|संवादात्मक|वर्णनात्मक|आत्मकथात्मक (डायरी शैली)|व्यंग्यात्मक|आत्मकथात्मक (डायरी शैली)|Non-Hindi_C13|30
41|'माहिर' का क्या अर्थ है?|कमजोर|अनाड़ी|कुशल या निपुण|सुस्त|कुशल या निपुण|Non-Hindi_C13|30
42|संजू ने डायरी लिखने की शुरुआत कब की?|1 जनवरी 1997|2 जनवरी 1997|3 जनवरी 1997|4 जनवरी 1997|1 जनवरी 1997|Non-Hindi_C13|30
43|संजू के स्कूल का नाम क्या था?|महात्मा गांधी विद्यालय|सरस्वती विद्या मंदिर|पाठ में उल्लेख नहीं है|राजकीय कन्या विद्यालय|पाठ में उल्लेख नहीं है|Non-Hindi_C13|30
44|'चोरी की भांति' का क्या अर्थ है?|चोर की तरह|ईमानदारी से|खुलेआम|चुपके से|चुपके से|Non-Hindi_C13|30
45|यह डायरी संजू के किस गुण को दर्शाती है?|उसकी शरारतों को|उसकी पढ़ाई को|उसकी संवेदनशीलता और आत्म-विश्लेषण को|उसकी दोस्ती को|उसकी संवेदनशीलता और आत्म-विश्लेषण को|Non-Hindi_C13|30
46|'विदाई' शब्द का प्रयोग किसके लिए हुआ है?|नीलू की|संजू की|मानू की|पाठ में विदाई का जिक्र नहीं है|नीलू की|Non-Hindi_C13|30
47|संजू ने अंत में अपनी माँ से क्या माँगा?|पैसे|मिठाई|एक नई किताब|क्षमा|क्षमा|Non-Hindi_C13|30
48|'गुस्सा पीना' मुहावरे का क्या अर्थ है?|गुस्से में पानी पीना|गुस्सा न करना|क्रोध को नियंत्रित करना|बहुत गुस्सा करना|क्रोध को नियंत्रित करना|Non-Hindi_C13|30
49|इस पाठ का मुख्य उद्देश्य क्या है?|बच्चों को हँसाना|गांधीजी का जीवन बताना|डायरी लेखन के महत्व को बताना|पिकनिक का वर्णन करना|डायरी लेखन के महत्व को बताना|Non-Hindi_C13|30
50|संजू ने अपनी डायरी में किन-किन तारीखों का जिक्र किया है?|1, 3, 4, 5, 8 जनवरी|1, 2, 3, 4, 5 फरवरी|10, 11, 12 मार्च|सिर्फ 1 जनवरी|1, 3, 4, 5, 8 जनवरी|Non-Hindi_C13|30
