id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
31|जलोढ़ मृदा में किसकी मात्रा अधिक होती है?|पोटाश, फॉस्फोरस और चूना|लोहे के कण|सोडियम क्लोराइड|मैग्नीशियम ऑक्साइड|पोटाश, फॉस्फोरस और चूना|Geography_C1|30
32|पूर्वी तटीय मैदानों में, विशेष रूप से महानदी, गोदावरी, कृष्णा और कावेरी नदियों के डेल्टाओं में, कौन-सी मृदा पाई जाती है?|काली मृदा|मरुस्थलीय मृदा|जलोढ़ मृदा|लाल मृदा|जलोढ़ मृदा|Geography_C1|30
33|लाल और पीली मृदा किन क्षेत्रों में पाई जाती है?|शुष्क और अर्ध-शुष्क क्षेत्र|कम वर्षा वाले प्रायद्वीपीय पठार के पूर्वी और दक्षिणी भाग|नदी डेल्टा क्षेत्र|हिमालयी क्षेत्र|कम वर्षा वाले प्रायद्वीपीय पठार के पूर्वी और दक्षिणी भाग|Geography_C1|30
34|भूमि को किस प्रकार का संसाधन माना जाता है?|मानव निर्मित|अजैव|संभाव्य|प्राकृतिक|प्राकृतिक|Geography_C1|30
35|पहाड़ी क्षेत्रों में 'समोच्च जुताई' (Contour Ploughing) क्यों की जाती है?|सिंचाई के लिए पानी जमा करने हेतु|पानी के बहाव को धीमा करने और मृदा अपरदन कम करने हेतु|फसल की पैदावार बढ़ाने हेतु|मिट्टी को ढीला करने हेतु|पानी के बहाव को धीमा करने और मृदा अपरदन कम करने हेतु|Geography_C1|30
36|भारत में सबसे पुरानी जलोढ़ मृदा (बांगर) में कंकड़ की मात्रा क्या होती है?|अधिक|कम|नगण्य|शून्य|अधिक|Geography_C1|30
37|वह प्रक्रिया जिसके द्वारा भूमि खेती के योग्य नहीं रह पाती है, क्या कहलाती है?|भू-स्खलन|भू-क्षरण (Land Degradation)|वन रोपण|बहु-फसलीकरण|भू-क्षरण (Land Degradation)|Geography_C1|30
38|भारत में भू-उपयोग प्रारूप के निर्धारण में कौन-से कारक महत्वपूर्ण हैं?|भौतिक कारक और मानवीय कारक|केवल जलवायु|केवल जनसंख्या|केवल मिट्टी का प्रकार|भौतिक कारक और मानवीय कारक|Geography_C1|30
39|खदानों के कारण भू-क्षरण किस राज्य में अधिक होता है?|पंजाब|उत्तर प्रदेश|झारखंड और छत्तीसगढ़|असम|झारखंड और छत्तीसगढ़|Geography_C1|30
40|'बंजर भूमि' (Barren Land) का क्या अर्थ है?|वह भूमि जिस पर खेती नहीं की जाती है।|वह भूमि जो कृषि के लिए अनुपयुक्त है, जैसे चट्टानें और रेगिस्तान।|वह भूमि जो एक वर्ष से कम समय के लिए बिना खेती के छोड़ दी गई है।|सिंचाई के लिए उपयोग की जाने वाली भूमि।|वह भूमि जो कृषि के लिए अनुपयुक्त है, जैसे चट्टानें और रेगिस्तान।|Geography_C1|30
41|मृदा संरक्षण के लिए 'रक्षक मेखला' (Shelter Belts) कहाँ लगाई जाती हैं?|पहाड़ी क्षेत्रों में|समुद्री तटों पर|रेगिस्तानी और शुष्क क्षेत्रों में|नदी घाटियों में|रेगिस्तानी और शुष्क क्षेत्रों में|Geography_C1|30
42|मृदा अपरदन का एक कारण 'गलत तरीक़े से खेती करना' भी है, इसका क्या मतलब है?|बिना जुताई के खेती करना|ढाल पर ऊपर से नीचे की ओर जुताई करना|ट्रैक्टर का उपयोग न करना|रासायनिक उर्वरकों का अत्यधिक उपयोग|ढाल पर ऊपर से नीचे की ओर जुताई करना|Geography_C1|30
43|किस मृदा को 'स्वतः जुताई' वाली मृदा कहा जाता है?|लेटराइट मृदा|लाल मृदा|काली मृदा|जलोढ़ मृदा|काली मृदा|Geography_C1|30
44|संसाधनों के अंधाधुंध उपयोग से कौन-सी समस्या उत्पन्न हुई है?|सामाजिक आर्थिक असमानता|ओजोन परत का क्षरण|वैश्विक तापन|उपरोक्त सभी|उपरोक्त सभी|Geography_C1|30
45|ब्राजील के रियो डी जेनेरियो में अंतर्राष्ट्रीय पृथ्वी सम्मेलन किस वर्ष हुआ था?|1990|1992|2002|2010|1992|Geography_C1|30
46|'विकासशील' देश संसाधनों के अत्यधिक उपयोग से क्या खतरा उत्पन्न करते हैं?|पड़ोसी देशों से संघर्ष|आर्थिक स्थिरता|पर्यावरण को क्षति|विदेशी व्यापार में वृद्धि|पर्यावरण को क्षति|Geography_C1|30
47|'भंडार' (Stock) संसाधन से क्या तात्पर्य है?|वे संसाधन जो भविष्य के लिए आरक्षित हैं।|पर्यावरण में उपलब्ध सामग्री, जिसमें मानवीय आवश्यकताओं की पूर्ति की क्षमता है, लेकिन उपयुक्त तकनीक का अभाव है।|वे संसाधन जिनका सर्वेक्षण हो चुका है और उपयोग के लिए तैयार हैं।|केवल जीवाश्म ईंधन।|पर्यावरण में उपलब्ध सामग्री, जिसमें मानवीय आवश्यकताओं की पूर्ति की क्षमता है, लेकिन उपयुक्त तकनीक का अभाव है।|Geography_C1|30
48|'निवल बोया गया क्षेत्र' (Net Sown Area) से क्या अभिप्राय है?|वह भूमि जिस पर वर्ष में एक से अधिक बार फसल बोई जाती है।|वह भूमि जिस पर वर्ष में केवल एक बार फसल बोई जाती है।|वह कुल क्षेत्रफल जिस पर खेती की जाती है।|वर्ष में एक बार से अधिक बोए गए क्षेत्र को सकल बोए गए क्षेत्र में जोड़ना।|वह कुल क्षेत्रफल जिस पर खेती की जाती है।|Geography_C1|30
49|भू-क्षरण को कम करने के लिए राजस्थान जैसे शुष्क क्षेत्रों में कौन-सी विधि अपनाई जाती है?|पट्टीदार खेती|सीढ़ीदार खेती|रक्षक मेखला (Shelter Belts)|गुल अपरदन नियंत्रण|रक्षक मेखला (Shelter Belts)|Geography_C1|30
50|भारत में किस वर्ष से 'राष्ट्रीय वन नीति' के तहत 33% भौगोलिक क्षेत्र को वनों के अधीन रखने का लक्ष्य रखा गया है?|1947|1952|1980|2000|1952|Geography_C1|30
